,Date,Finish,Length,Length(km),Race_ID,Stage#,Stage_Name,Stage_Type,Start,url
1229,2012-08-06,Goyave,146.0,,515,4,Tour Cycliste International de la Guadeloupe 2012 | Stage 3,PRL,Abymes,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2012/stage-3
1230,2012-08-07,Vieux Habitants,136.7,,515,5,Tour Cycliste International de la Guadeloupe 2012 | Stage 4,PRL,Goyave,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2012/stage-4
1231,2012-08-08,Pointe Noire,140.0,,515,6,Tour Cycliste International de la Guadeloupe 2012 | Stage 5,PRL,Vieux Habitants,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2012/stage-5
1232,2012-08-09,Pointe à Pitre,151.0,,515,7,Tour Cycliste International de la Guadeloupe 2012 | Stage 6,PRL,Pointe Noire,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2012/stage-6
1233,2012-08-10,Bouillante,144.0,,515,8,Tour Cycliste International de la Guadeloupe 2012 | Stage 7,PRL,Pointe à Pitre,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2012/stage-7
1234,2012-08-11,Basse Terre,105.0,,515,9,Tour Cycliste International de la Guadeloupe 2012 | Stage 8a,PRL,Bouillante,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2012/stage-8a
1235,2012-08-11,Saint-Claude,6.3,,515,10,Tour Cycliste International de la Guadeloupe 2012 | Stage 8b (ITT),ITT,Basse Terre,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2012/stage-8b
1236,2012-08-12,Lamentin,137.6,,515,11,Tour Cycliste International de la Guadeloupe 2012 | Stage 9,PRL,Lamentin,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2012/stage-9
1237,2012-08-07,Ogden,211.0,,516,1,Tour of Utah 2012 | Stage 1,PRL,Ogden,https://www.procyclingstats.com/race/tour-of-utah/2012/stage-1
1238,2012-08-08,Miller Motorsports Park,21.7,,516,2,Tour of Utah 2012 | Stage 2 (TTT),TTT,Miller Motorsports Park,https://www.procyclingstats.com/race/tour-of-utah/2012/stage-2
1239,2012-08-09,University of Utah Research Park (Salt Lake City),137.0,,516,3,Tour of Utah 2012 | Stage 3,PRL,Ogden,https://www.procyclingstats.com/race/tour-of-utah/2012/stage-3
1240,2012-08-10,Salt Lake City,219.8,,516,4,Tour of Utah 2012 | Stage 4,PRL,Utah County,https://www.procyclingstats.com/race/tour-of-utah/2012/stage-4
1241,2012-08-11,Snowbird Sky and Summer Resort,162.8,,516,5,Tour of Utah 2012 | Stage 5,PRL,Park City,https://www.procyclingstats.com/race/tour-of-utah/2012/stage-5
1242,2012-08-12,Park City,123.5,,516,6,Tour of Utah 2012 | Stage 6,PRL,Park City,https://www.procyclingstats.com/race/tour-of-utah/2012/stage-6
1243,2012-08-20,Telluride,202.0,,517,1,USA Pro Cycling Challenge 2012 | Stage 1,PRL,Durango,https://www.procyclingstats.com/race/usa-pro-challenge/2012/stage-1
1244,2012-08-21,Crested Butte,159.3,,517,2,USA Pro Cycling Challenge 2012 | Stage 2,PRL,Montrose,https://www.procyclingstats.com/race/usa-pro-challenge/2012/stage-2
1245,2012-08-22,Aspen,210.1,,517,3,USA Pro Cycling Challenge 2012 | Stage 3,PRL,Gunnison,https://www.procyclingstats.com/race/usa-pro-challenge/2012/stage-3
1246,2012-08-23,Beaver Creek,156.5,,517,4,USA Pro Cycling Challenge 2012 | Stage 4,PRL,Aspen,https://www.procyclingstats.com/race/usa-pro-challenge/2012/stage-4
1247,2012-08-24,Colorado Springs,189.7,,517,5,USA Pro Cycling Challenge 2012 | Stage 5,PRL,Breckenridge,https://www.procyclingstats.com/race/usa-pro-challenge/2012/stage-5
1248,2012-08-25,Boulder,165.5,,517,6,USA Pro Cycling Challenge 2012 | Stage 6,PRL,Golden,https://www.procyclingstats.com/race/usa-pro-challenge/2012/stage-6
1249,2012-08-26,Denver,15.3,,517,7,USA Pro Cycling Challenge 2012 | Stage 7 (ITT),ITT,Denver,https://www.procyclingstats.com/race/usa-pro-challenge/2012/stage-7
1250,2012-08-29,Angra dos Reis,152.0,,518,1,Tour do Rio 2012 | Stage 1,PRL,Rio de Janeiro,https://www.procyclingstats.com/race/tour-do-rio/2012/stage-1
1251,2012-08-30,Três Rios,162.0,,518,2,Tour do Rio 2012 | Stage 2,PRL,Volta Redonda,https://www.procyclingstats.com/race/tour-do-rio/2012/stage-2
1252,2012-08-31,Teresópolis,118.1,,518,3,Tour do Rio 2012 | Stage 3,PRL,Três Rios,https://www.procyclingstats.com/race/tour-do-rio/2012/stage-3
1253,2012-09-01,Rio das Ostras,190.0,,518,4,Tour do Rio 2012 | Stage 4,PRL,Teresópolis,https://www.procyclingstats.com/race/tour-do-rio/2012/stage-4
1254,2012-09-02,Rio de Janeiro,182.0,,518,5,Tour do Rio 2012 | Stage 5,PRL,Rio das Ostras,https://www.procyclingstats.com/race/tour-do-rio/2012/stage-5
1255,2012-09-15,Doylestown,165.9,,519,0,Thompson Bucks County Classic 2012,PRL,New Hope,race/univest-gp/2012
1256,2012-10-07,Scarborough,112.0,,520,0,Tobago Cycling Classic 2012,PRL,Scarborough,race/tobago-cycling-classic/2012
1257,2012-10-14,Bauru,108.3,,521,1,Tour do Brasil Volta Ciclística de São Paulo-Internacional 2012 | Stage 1,PRL,Marilia,https://www.procyclingstats.com/race/tour-do-brasil/2012/stage-1
1258,2012-10-15,São Carlos,178.6,,521,2,Tour do Brasil Volta Ciclística de São Paulo-Internacional 2012 | Stage 2,PRL,Bauru,https://www.procyclingstats.com/race/tour-do-brasil/2012/stage-2
1259,2012-10-16,São  Carlo,23.0,,521,3,Tour do Brasil Volta Ciclística de São Paulo-Internacional 2012 | Stage 3 (ITT),ITT,São  Carlo,https://www.procyclingstats.com/race/tour-do-brasil/2012/stage-3
1260,2012-10-17,Sorocaba,166.8,,521,4,Tour do Brasil Volta Ciclística de São Paulo-Internacional 2012 | Stage 4,PRL,Rio Claro,https://www.procyclingstats.com/race/tour-do-brasil/2012/stage-4
1261,2012-10-18,Atibaia,150.2,,521,5,Tour do Brasil Volta Ciclística de São Paulo-Internacional 2012 | Stage 5,PRL,Sorocaba,https://www.procyclingstats.com/race/tour-do-brasil/2012/stage-5
1262,2012-10-19,Pindamonhagaba,174.3,,521,6,Tour do Brasil Volta Ciclística de São Paulo-Internacional 2012 | Stage 6,PRL,Atibaia,https://www.procyclingstats.com/race/tour-do-brasil/2012/stage-6
1263,2012-10-20,Campos do Jordao,72.4,,521,7,Tour do Brasil Volta Ciclística de São Paulo-Internacional 2012 | Stage 7,PRL,Pindamonhagaba,https://www.procyclingstats.com/race/tour-do-brasil/2012/stage-7
1264,2012-10-21,São Paulo,72.0,,521,8,Tour do Brasil Volta Ciclística de São Paulo-Internacional 2012 | Stage 8,PRL,Jundiai,https://www.procyclingstats.com/race/tour-do-brasil/2012/stage-8
1265,2012-11-02,San Javier,135.0,,522,1,Vuelta a Bolivia 2012 | Stage 1,PRL,Santa Rosa de la Mina,https://www.procyclingstats.com/race/vuelta-a-bolivia/2012/stage-1
1266,2012-11-03,Santa Cruz de la Sierra,192.0,,522,2,Vuelta a Bolivia 2012 | Stage 2,PRL,Santa Rosa de la Mina -,https://www.procyclingstats.com/race/vuelta-a-bolivia/2012/stage-2
1267,2012-11-04,Santa Cruz de la Sierra,50.0,,522,3,Vuelta a Bolivia 2012 | Stage 3 (TTT),TTT,Montero,https://www.procyclingstats.com/race/vuelta-a-bolivia/2012/stage-3
1268,2012-11-05,Buena Vista,189.0,,522,4,Vuelta a Bolivia 2012 | Stage 4,PRL,Santa Cruz de la Sierra,https://www.procyclingstats.com/race/vuelta-a-bolivia/2012/stage-4
1269,2012-11-06,Villa Tunari,205.0,,522,5,Vuelta a Bolivia 2012 | Stage 5,PRL,Buena Vista,https://www.procyclingstats.com/race/vuelta-a-bolivia/2012/stage-5
1270,2012-11-07,Cochabamba,103.0,,522,6,Vuelta a Bolivia 2012 | Stage 6,PRL,Corani,https://www.procyclingstats.com/race/vuelta-a-bolivia/2012/stage-6
1271,2012-11-08,Oruro,141.0,,522,7,Vuelta a Bolivia 2012 | Stage 7,PRL,Bombeo,https://www.procyclingstats.com/race/vuelta-a-bolivia/2012/stage-7
1272,2012-11-09,El Alto,162.0,,522,8,Vuelta a Bolivia 2012 | Stage 8,PRL,Vila Vila,https://www.procyclingstats.com/race/vuelta-a-bolivia/2012/stage-8
1273,2012-11-10,San Pablo de Tiquina,116.0,,522,9,Vuelta a Bolivia 2012 | Stage 9a,PRL,Obrajes,https://www.procyclingstats.com/race/vuelta-a-bolivia/2012/stage-9a
1274,2012-11-10,Copacabana,40.0,,522,10,Vuelta a Bolivia 2012 | Stage 9b (ITT),ITT,San Pedro de Tiquina,https://www.procyclingstats.com/race/vuelta-a-bolivia/2012/stage-9b
1275,2012-11-11,Copacabana,39.0,,522,11,Vuelta a Bolivia 2012 | Stage 10a (ITT),ITT,Copacabana,https://www.procyclingstats.com/race/vuelta-a-bolivia/2012/stage-10a
1276,2012-11-11,La Paz,121.0,,522,12,Vuelta a Bolivia 2012 | Stage 10b,PRL,San Pablo de Tiquina,https://www.procyclingstats.com/race/vuelta-a-bolivia/2012/stage-10b
1277,2012-11-14,Popayan,42.6,,523,0,National Championships Colombia - ITT 2012,PRL,Popayan,race/nc-colombia-itt/2012
1278,2012-11-17,Popayan,168.0,,524,0,National Championships Colombia - Road Race 2012,PRL,Popayan,race/nc-colombia/2012
1279,2012-11-18,Villa Linda,4.0,,525,1,Vuelta Mundo Maya 2012 | Prologue,RR,Villa Linda,https://www.procyclingstats.com/race/vuelta-mundo-maya/2012/prologue
1280,2012-11-19,Zacapa,143.5,,525,2,Vuelta Mundo Maya 2012 | Stage 2,PRL,Guatamala City,https://www.procyclingstats.com/race/vuelta-mundo-maya/2012/stage-2
1281,2012-11-20,Puerto Barrios,173.0,,525,3,Vuelta Mundo Maya 2012 | Stage 3,PRL,Zacapa,https://www.procyclingstats.com/race/vuelta-mundo-maya/2012/stage-3
1282,2012-11-21,Teculután,177.0,,525,4,Vuelta Mundo Maya 2012 | Stage 4,PRL,Puerto Barrios,https://www.procyclingstats.com/race/vuelta-mundo-maya/2012/stage-4
1283,2012-11-22,Esquipulas,103.5,,525,5,Vuelta Mundo Maya 2012 | Stage 5,PRL,Teculután,https://www.procyclingstats.com/race/vuelta-mundo-maya/2012/stage-5
1284,2012-11-23,Guatemala City,162.5,,525,6,Vuelta Mundo Maya 2012 | Stage 6,PRL,Chiquimula,https://www.procyclingstats.com/race/vuelta-mundo-maya/2012/stage-6
1285,2012-11-24,Tecpán Guatemala,139.0,,525,7,Vuelta Mundo Maya 2012 | Stage 7,PRL,San Lucas Sacatepéquez,https://www.procyclingstats.com/race/vuelta-mundo-maya/2012/stage-7
1286,2012-11-25,Guatamala,122.5,,525,8,Vuelta Mundo Maya 2012 | Stage 8,PRL,Guatamala,https://www.procyclingstats.com/race/vuelta-mundo-maya/2012/stage-8
1287,2012-12-17,Limón,155.9,,526,1,Vuelta Internacional a Costa Rica 2012 | Stage 1,PRL,San José,https://www.procyclingstats.com/race/vuelta-internacional-a-costa-rica/2012/stage-1
1288,2012-12-18,Guápiles,178.8,,526,2,Vuelta Internacional a Costa Rica 2012 | Stage 2,PRL,Limón,https://www.procyclingstats.com/race/vuelta-internacional-a-costa-rica/2012/stage-2
1289,2012-12-19,Guápiles,28.8,,526,3,Vuelta Internacional a Costa Rica 2012 | Stage 3 (ITT),ITT,Ticabán,https://www.procyclingstats.com/race/vuelta-internacional-a-costa-rica/2012/stage-3
1290,2012-12-20,Paraíso de Cartago,138.9,,526,4,Vuelta Internacional a Costa Rica 2012 | Stage 4,PRL,Guápiles,https://www.procyclingstats.com/race/vuelta-internacional-a-costa-rica/2012/stage-4
1291,2012-12-21,Cañas,138.9,,526,5,Vuelta Internacional a Costa Rica 2012 | Stage 5,PRL,San José,https://www.procyclingstats.com/race/vuelta-internacional-a-costa-rica/2012/stage-5
1292,2012-12-22,Grecia,140.2,,526,6,Vuelta Internacional a Costa Rica 2012 | Stage 6,PRL,Cañas,https://www.procyclingstats.com/race/vuelta-internacional-a-costa-rica/2012/stage-6
1293,2012-12-23,"San Pedro de Poás, Alajuela",18.0,,526,7,Vuelta Internacional a Costa Rica 2012 | Stage 7 (ITT),ITT,"San Pedro de Poás, Alajuela",https://www.procyclingstats.com/race/vuelta-internacional-a-costa-rica/2012/stage-7
1294,2012-12-25,San José,118.4,,526,8,Vuelta Internacional a Costa Rica 2012 | Stage 8,PRL,San José,https://www.procyclingstats.com/race/vuelta-internacional-a-costa-rica/2012/stage-8
1295,2012-12-26,Pérez Zeledón,143.1,,526,9,Vuelta Internacional a Costa Rica 2012 | Stage 9,PRL,Jacó,https://www.procyclingstats.com/race/vuelta-internacional-a-costa-rica/2012/stage-9
1296,2012-12-27,Península de Osa,121.4,,526,10,Vuelta Internacional a Costa Rica 2012 | Stage 10,PRL,Península de Osa,https://www.procyclingstats.com/race/vuelta-internacional-a-costa-rica/2012/stage-10
1297,2012-12-28,Pejibaye,90.2,,526,11,Vuelta Internacional a Costa Rica 2012 | Stage 11,PRL,San Ramón,https://www.procyclingstats.com/race/vuelta-internacional-a-costa-rica/2012/stage-11
1298,2012-12-29,San José,134.8,,526,12,Vuelta Internacional a Costa Rica 2012 | Stage 12,PRL,Pérez Zeledón,https://www.procyclingstats.com/race/vuelta-internacional-a-costa-rica/2012/stage-12
1299,2013-01-22,Lobethal,135.0,,527,1,Santos Tour Down Under 2013 | Stage 1,PRL,Prospect,https://www.procyclingstats.com/race/tour-down-under/2013/stage-1
1300,2013-01-23,Rostrevor,116.5,,527,2,Santos Tour Down Under 2013 | Stage 2,PRL,Mt Barker,https://www.procyclingstats.com/race/tour-down-under/2013/stage-2
1301,2013-01-24,Stirling,139.0,,527,3,Santos Tour Down Under 2013 | Stage 3,PRL,Unley,https://www.procyclingstats.com/race/tour-down-under/2013/stage-3
1302,2013-01-25,Tanunda,126.5,,527,4,Santos Tour Down Under 2013 | Stage 4,PRL,Modbury,https://www.procyclingstats.com/race/tour-down-under/2013/stage-4
1303,2013-01-26,Old Willunga Hill,151.5,,527,5,Santos Tour Down Under 2013 | Stage 5,PRL,McLaren Vale,https://www.procyclingstats.com/race/tour-down-under/2013/stage-5
1304,2013-01-27,Adelaide,90.0,,527,6,Santos Tour Down Under 2013 | Stage 6,PRL,Adelaide,https://www.procyclingstats.com/race/tour-down-under/2013/stage-6
1305,2013-03-03,Houilles,2.9,,528,1,Paris - Nice 2013 | Prologue,RR,Houilles,https://www.procyclingstats.com/race/paris-nice/2013/prologue
1306,2013-03-04,Nemours,195.0,,528,2,Paris - Nice 2013 | Stage 1,PRL,Saint-Germain-en-Laye,https://www.procyclingstats.com/race/paris-nice/2013/stage-1
1307,2013-03-05,Cérilly,200.5,,528,3,Paris - Nice 2013 | Stage 2,PRL,Vimory,https://www.procyclingstats.com/race/paris-nice/2013/stage-2
1308,2013-03-06,Brioude,170.5,,528,4,Paris - Nice 2013 | Stage 3,PRL,Châtel-Guyon,https://www.procyclingstats.com/race/paris-nice/2013/stage-3
1309,2013-03-07,Saint-Vallier,199.5,,528,5,Paris - Nice 2013 | Stage 4,PRL,Brioude,https://www.procyclingstats.com/race/paris-nice/2013/stage-4
1310,2013-03-08,La Montagne de Lure,220.0,,528,6,Paris - Nice 2013 | Stage 5,PRL,Châteauneuf-du-Pape,https://www.procyclingstats.com/race/paris-nice/2013/stage-5
1311,2013-03-09,Nice,220.0,,528,7,Paris - Nice 2013 | Stage 6,PRL,Manosque,https://www.procyclingstats.com/race/paris-nice/2013/stage-6
1312,2013-03-10,Col d'Eze,9.6,,528,8,Paris - Nice 2013 | Stage 7 (ITT),ITT,Nice,https://www.procyclingstats.com/race/paris-nice/2013/stage-7
1313,2013-03-06,San Vincenzo,16.9,,529,1,Tirreno-Adriatico 2013 | Stage 1 (TTT),TTT,San Vincenzo,https://www.procyclingstats.com/race/tirreno-adriatico/2013/stage-1
1314,2013-03-07,Indicatore (Arezzo),232.0,,529,2,Tirreno-Adriatico 2013 | Stage 2,PRL,San Vincenzo,https://www.procyclingstats.com/race/tirreno-adriatico/2013/stage-2
1315,2013-03-08,Narni Scalo,190.0,,529,3,Tirreno-Adriatico 2013 | Stage 3,PRL,Indicatore (Arezzo),https://www.procyclingstats.com/race/tirreno-adriatico/2013/stage-3
1316,2013-03-09,Prati di Tivo,173.0,,529,4,Tirreno-Adriatico 2013 | Stage 4,PRL,Narni,https://www.procyclingstats.com/race/tirreno-adriatico/2013/stage-4
1317,2013-03-10,Chieti,230.0,,529,5,Tirreno-Adriatico 2013 | Stage 5,PRL,Ortona,https://www.procyclingstats.com/race/tirreno-adriatico/2013/stage-5
1318,2013-03-11,Porto Sant'Elpidio,209.0,,529,6,Tirreno-Adriatico 2013 | Stage 6,PRL,Porto Sant'Elpidio,https://www.procyclingstats.com/race/tirreno-adriatico/2013/stage-6
1319,2013-03-12,San Bendetto del Tronto,9.2,,529,7,Tirreno-Adriatico 2013 | Stage 7 (ITT),ITT,San Bendetto del Tronto,https://www.procyclingstats.com/race/tirreno-adriatico/2013/stage-7
1320,2013-03-17,Sanremo,245.0,,530,0,Milano-Sanremo 2013,PRL,Milano,race/milano-sanremo/2013
1321,2013-03-18,Calella,159.3,,531,1,Volta Ciclista a Catalunya 2013 | Stage 1,PRL,Calella,https://www.procyclingstats.com/race/volta-a-catalunya/2013/stage-1
1322,2013-03-19,Banyoles,160.7,,531,2,Volta Ciclista a Catalunya 2013 | Stage 2,PRL,Girona,https://www.procyclingstats.com/race/volta-a-catalunya/2013/stage-2
1323,2013-03-20,Vallter 2000 (Setcases),180.1,,531,3,Volta Ciclista a Catalunya 2013 | Stage 3,PRL,Vidreres,https://www.procyclingstats.com/race/volta-a-catalunya/2013/stage-3
1324,2013-03-21,Port-Ainé (Pallars Sobirà - Rialp),217.7,,531,4,Volta Ciclista a Catalunya 2013 | Stage 4,PRL,Llanars (Vall de Camprodon),https://www.procyclingstats.com/race/volta-a-catalunya/2013/stage-4
1325,2013-03-22,Lleida,156.5,,531,5,Volta Ciclista a Catalunya 2013 | Stage 5,PRL,Rialp (Pallars Sobirà),https://www.procyclingstats.com/race/volta-a-catalunya/2013/stage-5
1326,2013-03-23,Valls,178.7,,531,6,Volta Ciclista a Catalunya 2013 | Stage 6,PRL,Almacelles,https://www.procyclingstats.com/race/volta-a-catalunya/2013/stage-6
1327,2013-03-24,Barcelona,122.2,,531,7,Volta Ciclista a Catalunya 2013 | Stage 7,PRL,El Vendrell,https://www.procyclingstats.com/race/volta-a-catalunya/2013/stage-7
1328,2013-03-22,Finish,0.0,,532,0,E3 Prijs Vlaanderen - Harelbeke 2013,PRL,Start,race/e3-harelbeke/2013
1329,2013-03-24,Wevelgem,183.4,,533,0,Gent - Wevelgem 2013,PRL,Deinze,race/gent-wevelgem/2013
1330,2013-03-31,Oudenaarde,256.2,,534,0,Ronde van Vlaanderen / Tour des Flandres 2013,PRL,Brugge,race/ronde-van-vlaanderen/2013
1331,2013-04-01,Elgoibar,156.5,,535,1,Vuelta Ciclista al Pais Vasco 2013 | Stage 1,PRL,Elgoibar,https://www.procyclingstats.com/race/itzulia-basque-country/2013/stage-1
1332,2013-04-02,Vitoria/Gasteiz,170.2,,535,2,Vuelta Ciclista al Pais Vasco 2013 | Stage 2,PRL,Elgoibar,https://www.procyclingstats.com/race/itzulia-basque-country/2013/stage-2
1333,2013-04-03,Trapagaran/La Lejana,164.7,,535,3,Vuelta Ciclista al Pais Vasco 2013 | Stage 3,PRL,Vitoria/Gasteiz,https://www.procyclingstats.com/race/itzulia-basque-country/2013/stage-3
1334,2013-04-04,Eibar/Arrate,151.6,,535,4,Vuelta Ciclista al Pais Vasco 2013 | Stage 4,PRL,Trapagaran,https://www.procyclingstats.com/race/itzulia-basque-country/2013/stage-4
1335,2013-04-05,Beasain,166.1,,535,5,Vuelta Ciclista al Pais Vasco 2013 | Stage 5,PRL,Eibar,https://www.procyclingstats.com/race/itzulia-basque-country/2013/stage-5
1336,2013-04-06,Beasain,24.0,,535,6,Vuelta Ciclista al Pais Vasco 2013 | Stage 6 (ITT),ITT,Beasain,https://www.procyclingstats.com/race/itzulia-basque-country/2013/stage-6
1337,2013-04-07,Roubaix,254.5,,536,0,Paris - Roubaix 2013,PRL,Compiègne,race/paris-roubaix/2013
1338,2013-04-14,Berg en Terblijt,251.8,,537,0,Amstel Gold Race 2013,PRL,Maastricht,race/amstel-gold-race/2013
1339,2013-04-17,Huy,205.0,,538,0,La Flèche Wallonne 2013,PRL,Binche,race/la-fleche-wallone/2013
1340,2013-04-21,Ans,257.5,,539,0,Liège - Bastogne - Liège 2013,PRL,Liège,race/liege-bastogne-liege/2013
1341,2013-04-23,Bruson,7.45,,540,1,Tour de Romandie 2013 | Prologue,RR,Le Châble,https://www.procyclingstats.com/race/tour-de-romandie/2013/prologue
1342,2013-04-24,Renens/Ouest lausannois,176.4,,540,2,Tour de Romandie 2013 | Stage 1,PRL,Saint-Maurice,https://www.procyclingstats.com/race/tour-de-romandie/2013/stage-1
1343,2013-04-25,Granges (So),190.3,,540,3,Tour de Romandie 2013 | Stage 2,PRL,Prilly/Ouest lausannois,https://www.procyclingstats.com/race/tour-de-romandie/2013/stage-2
1344,2013-04-26,Payerne,181.0,,540,4,Tour de Romandie 2013 | Stage 3,PRL,Payerne,https://www.procyclingstats.com/race/tour-de-romandie/2013/stage-3
1345,2013-04-27,Les Diablerets,182.0,,540,5,Tour de Romandie 2013 | Stage 4,PRL,Marly,https://www.procyclingstats.com/race/tour-de-romandie/2013/stage-4
1346,2013-04-28,Genève,18.6,,540,6,Tour de Romandie 2013 | Stage 5 (ITT),ITT,Genève,https://www.procyclingstats.com/race/tour-de-romandie/2013/stage-5
1347,2013-05-04,Napoli,130.0,,541,1,Giro d'Italia 2013 | Stage 1,PRL,Napoli,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-1
1348,2013-05-05,Forio,17.4,,541,2,Giro d'Italia 2013 | Stage 2 (TTT),TTT,Ischia,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-2
1349,2013-05-06,Marina di Ascea,222.0,,541,3,Giro d'Italia 2013 | Stage 3,PRL,Sorrento,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-3
1350,2013-05-07,Serra San Bruno,246.0,,541,4,Giro d'Italia 2013 | Stage 4,PRL,Policastro Bussentino,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-4
1351,2013-05-08,Matera,203.0,,541,5,Giro d'Italia 2013 | Stage 5,PRL,Cosenza,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-5
1352,2013-05-09,Margherita di Savoia,169.0,,541,6,Giro d'Italia 2013 | Stage 6,PRL,Mola di Bari,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-6
1353,2013-05-10,Pescara,177.0,,541,7,Giro d'Italia 2013 | Stage 7,PRL,San Salvo,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-7
1354,2013-05-11,Saltara,54.8,,541,8,Giro d'Italia 2013 | Stage 8 (ITT),ITT,Gabicce Mare,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-8
1355,2013-05-12,Firenze,170.0,,541,9,Giro d'Italia 2013 | Stage 9,PRL,San Sepoicro,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-9
1356,2013-05-14,Altopiano del Montasio,167.0,,541,10,Giro d'Italia 2013 | Stage 10,PRL,Cordenons,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-10
1357,2013-05-15,Vajont,182.0,,541,11,Giro d'Italia 2013 | Stage 11,PRL,Tarvisio (Cave del Predil),https://www.procyclingstats.com/race/giro-d-italia/2013/stage-11
1358,2013-05-16,Treviso,134.0,,541,12,Giro d'Italia 2013 | Stage 12,PRL,Longarone,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-12
1359,2013-05-17,Cherasco,254.0,,541,13,Giro d'Italia 2013 | Stage 13,PRL,Busseto,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-13
1360,2013-05-18,Bardonecchia,181.0,,541,14,Giro d'Italia 2013 | Stage 14,PRL,Cervere,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-14
1361,2013-05-19,Col du Galibier,149.0,,541,15,Giro d'Italia 2013 | Stage 15,PRL,Cesana Torinese,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-15
1362,2013-05-21,Ivrea,238.0,,541,16,Giro d'Italia 2013 | Stage 16,PRL,Valloire,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-16
1363,2013-05-22,Vicenza,214.0,,541,17,Giro d'Italia 2013 | Stage 17,PRL,Caravaggio,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-17
1364,2013-05-23,Polsa,20.6,,541,18,Giro d'Italia 2013 | Stage 18 (ITT),ITT,Mori,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-18
1365,2013-05-24,Val Martello/Martelital,160.0,,541,19,Giro d'Italia 2013 | Stage 19,PRL,Ponte di Legno,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-19
1366,2013-05-25,Tre Cime de Lavaredo,210.0,,541,20,Giro d'Italia 2013 | Stage 20,PRL,Silandro/Schlanders,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-20
1367,2013-05-26,Brescia,197.0,,541,21,Giro d'Italia 2013 | Stage 21,PRL,Riese Pio X,https://www.procyclingstats.com/race/giro-d-italia/2013/stage-21
1368,2013-06-02,Champéry,121.0,,542,1,Critérium du Dauphiné 2013 | Stage 1,PRL,Champéry,https://www.procyclingstats.com/race/dauphine/2013/stage-1
1369,2013-06-03,Oyonnax,183.0,,542,2,Critérium du Dauphiné 2013 | Stage 2,PRL,Châtel,https://www.procyclingstats.com/race/dauphine/2013/stage-2
1370,2013-06-04,Tarare,167.0,,542,3,Critérium du Dauphiné 2013 | Stage 3,PRL,Ambérieu-en-Bugey,https://www.procyclingstats.com/race/dauphine/2013/stage-3
1371,2013-06-05,Parc des Oiseaux,32.5,,542,4,Critérium du Dauphiné 2013 | Stage 4 (ITT),ITT,Villars-les-Dombes,https://www.procyclingstats.com/race/dauphine/2013/stage-4
1372,2013-06-06,Valmorel,139.0,,542,5,Critérium du Dauphiné 2013 | Stage 5,PRL,Grésy-sur-Aix,https://www.procyclingstats.com/race/dauphine/2013/stage-5
1373,2013-06-07,Grenoble,143.0,,542,6,Critérium du Dauphiné 2013 | Stage 6,PRL,La Léchère,https://www.procyclingstats.com/race/dauphine/2013/stage-6
1374,2013-06-08,Superdévoluy,184.0,,542,7,Critérium du Dauphiné 2013 | Stage 7,PRL,Pont-de-Claix,https://www.procyclingstats.com/race/dauphine/2013/stage-7
1375,2013-06-09,Risoul,152.0,,542,8,Critérium du Dauphiné 2013 | Stage 8,PRL,Sisteron,https://www.procyclingstats.com/race/dauphine/2013/stage-8
1376,2013-06-08,Quinto,8.1,,543,1,Tour de Suisse 2013 | Stage 1 (ITT),ITT,Quinto,https://www.procyclingstats.com/race/tour-de-suisse/2013/stage-1
1377,2013-06-09,Crans-Montana,132.3,,543,2,Tour de Suisse 2013 | Stage 2,PRL,Ulrichen,https://www.procyclingstats.com/race/tour-de-suisse/2013/stage-2
1378,2013-06-10,Meiringen,204.9,,543,3,Tour de Suisse 2013 | Stage 3,PRL,Montreux,https://www.procyclingstats.com/race/tour-de-suisse/2013/stage-3
1379,2013-06-11,Buochs,174.4,,543,4,Tour de Suisse 2013 | Stage 4,PRL,Meiringen/Brienz,https://www.procyclingstats.com/race/tour-de-suisse/2013/stage-4
