,Race_Name,Category,Number_stages
1097,National Championships Slovakia - Road Race 2015,NC,1
1098,National Championships Slovenia - Road Race 2015,NC,1
1099,National Championships Spain - Road Race 2015,NC,1
1100,National Championships Sweden - Road Race 2015,NC,1
1101,National Championships Switzerland - Road Race 2015,NC,1
1102,National Championships Ukraine - Road Race 2015,NC,1
1103,National Championships Albania U23 - Road Race 2015,NC,1
1104,National Championships Belarus U23 - Road Race 2015,NC,1
1105,National Championships Italy U23 - Road Race 2015,NC,1
1106,National Championships Romania U23 - Road Race 2015,NC,1
1107,Sibiu Cycling Tour 2015,2.1,5
1108,Course Cycliste de Solidarnosc et des Champions Olympiques 2015,2.2,5
1109,Int. Österreich-Rundfahrt-Tour of Austria 2015,2.HC,9
1110,Grand Prix Minsk 2015,1.2,1
1111,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs 2015,1.2,1
1112,Minsk Cup 2015,1.2,1
1113,National Championships Germany U23 - Road Race 2015,NC,1
1114,National Championships Switzerland U23 - Road Race 2015,NC,1
1115,Paris-Chauny (classique) 2015,classique),1
1116,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho 2015,2.2,4
1117,Giro del Medio Brenta 2015,1.2,1
1118,Giro Ciclistico della Valle d'Aosta Mont Blanc 2015,2.2U,6
1119,Volta a Portugal do Futuro / Liberty Seguros 2015,2.2U,4
1120,Trofeo Matteotti 2015,1.1,1
1121,Dwars door de Vlaamse Ardennen 2015,1.2,1
1122,Grand Prix Cerami 2015,1.1,1
1123,Podlasie Tour 2015,2.2,3
1124,Tour de Wallonie 2015,2.HC,5
1125,Prueba Villafranca-Ordiziako Klasika 2015,1.1,1
1126,National Championships Italy U23 - ITT 2015,NC,1
1127,Coppa dei Laghi - Trofeo Almar 2015,1.Ncup,1
1128,Grand Prix de la ville de Pérenchies 2015,1.2,1
1129,Dookola Mazowsza 2015,2.2,5
1130,Volta a Portugal em Bicicleta / Liberty Seguros 2015,2.1,11
1131,Tour Alsace 2015,2.2,5
1132,Circuito de Getxo 2015,1.1,1
1133,National Championships Belgium U23 - Road Race 2015,NC,1
1134,Kreiz Breizh Elites 2015,2.2,4
1135,Odessa Grand Prix - 2 2015,1.2,1
1136,Tour Cycliste International de la Guadeloupe 2015,2.2,11
1137,Prudential RideLondon & Surrey Classic 2015,1.HC,1
1138,La Poly Normande 2015,1.1,1
1139,Odessa Grand Prix - 2 2015,1.2,1
1140,Trofeo Internazionale Bastianelli 2015,1.2,1
1141,Post Danmark Rundt - Tour of Denmark 2015,2.HC,6
1142,Vuelta a Burgos 2015,2.HC,5
1143,Tour de Hongrie 2015,2.2,6
1144,Tour of Szeklerland 2015,2.2,4
1145,UEC Road European Championships U23 - ITT 2015,CC,1
1146,Memorial Henryka Lasaka 2015,1.2,1
1147,UEC Road European Championships U23 - Road Race 2015,CC,1
1148,National Championships Iceland - Road Race 2015,NC,1
1149,Antwerpse Havenpijl 2015,1.2,1
1150,Gran Premio Sportivi di Poggiana - Trofeo Bonin Costruzioni - Gran Premio Pasta Zara 2015,1.2U,1
1151,Puchar Uzdrowisk Karpackich 2015,1.2,1
1152,Tour de l'Ain 2015,2.1,5
1153,Arctic Race of Norway 2015,2.HC,4
1154,Czech Cycling Tour 2015,2.1,4
1155,GP Capodarco - Comunità di Capodarco 2015,1.2U,1
1156,GP Stad Zottegem 2015,1.1,1
1157,Tour du Limousin 2015,2.1,4
1158,Baltic Chain Tour 2015,2.2,3
1159,National Championships France U23 - ITT 2015,NC,1
1160,Arnhem-Veenendaal Classic 2015,1.1,1
1161,Puchar Ministra Obrony Narodowej 2015,1.2,1
1162,Tour de l'Avenir 2015,2.Ncup,8
1163,Grote Prijs Jef Scherens - Rondom Leuven 2015,1.1,1
1164,National Championships France U23 - Road Race 2015,NC,1
1165,Tour du Poitou Charentes 2015,2.1,5
1166,Grand Prix des Marbriers 2015,1.2,1
1167,Druivenkoers - Overijse 2015,1.1,1
1168,Ronde van Midden-Nederland 2015,2.2,2
1169,Schaal Sels 2015,1.1,1
1170,Croatia-Slovenia 2015,1.2,1
1171,Tour of Bulgaria 2015,2.2,5
1172,Brussels Cycling Classic 2015,1.HC,1
1173,Black Sea Cycling Tour 2015,2.2,2
1174,GP de Fourmies / La Voix du Nord 2015,1.HC,1
1175,Tour of Britain 2015,2.HC,8
1176,Kernen Omloop Echt-Susteren 2015,1.2,1
1177,Giro della Regione Friuli Venezia Giulia 2015,2.2,3
1178,East Bohemia Tour 2015,2.2,3
1179,De Kustpijl 2015,1.2,1
1180,Tour du Doubs - Conseil Général 2015,1.1,1
1181,Velothon Stockholm 2015,1.1,1
1182,Chrono Champenois Masculin International 2015,1.2,1
1183,Coppa Agostoni - Giro delle Brianze 2015,1.1,1
1184,Grand Prix de Wallonie 2015,1.1,1
1185,Coppa Bernocchi 2015,1.1,1
1186,Kampioenschap van Vlaanderen 2015,1.1,1
1187,Primus Classic Impanis - Van Petegem 2015,1.HC,1
1188,Memorial Marco Pantani 2015,1.1,1
1189,GP Industria & Commercio di Prato 2015,1.1,1
1190,Grand Prix d'Isbergues - Pas de Calais 2015,1.1,1
1191,Rund um Sebnitz 2015,1.2,1
1192,Omloop van het Houtland Lichtervelde 2015,1.1,1
1193,Tour du Gévaudan Languedoc-Roussillon 2015,2.1,2
1194,Duo Normand 2015,1.1,1
1195,Gooikse Pijl 2015,1.2,1
1196,Ruota d'Oro - GP Festa del Perdono 2015,1.2U,1
1197,Tre Valli Varesine 2015,1.HC,1
1198,Tour de l'Eurométropole 2015,2.1,5
1199,Milano-Torino 2015,1.HC,1
1200,Giro del Piemonte 2015,1.HC,1
1201,Sparkassen Münsterland Giro 2015,1.HC,1
1202,Piccolo Giro di Lombardia 2015,1.2U,1
1203,Tour de Vendée 2015,1.1,1
1204,Binche - Chimay - Binche / Mémorial Frank Vandenbroucke 2015,1.1,1
1205,International Tour of Torku Mevlana 2015,2.2,4
1206,Gran Premio Città di Peccioli - Coppa Sabatini 2015,1.1,1
1207,Paris-Bourges 2015,1.1,1
1208,Giro dell'Emilia 2015,1.HC,1
1209,Gran Premio Bruno Beghelli 2015,1.HC,1
1210,Paris - Tours Elite 2015,1.HC,1
1211,Paris-Tours Espoirs 2015,1.2U,1
1212,Nationale Sluitingprijs - Putte - Kapellen 2015,1.1,1
1213,Chrono des Nations 2015,1.1,1
1214,Tour of Aegean 2015,2.2,4
1215,National Championships Australia - ITT 2015,NC,1
1216,National Championships Australia U23 - ITT 2015,NC,1
1217,National Championships New Zealand - ITT 2015,NC,1
1218,National Championships New Zealand U23 - ITT 2015,NC,1
1219,National Championships Australia U23 - Road Race 2015,NC,1
1220,National Championships Australia - Road Race 2015,NC,1
1221,National Championships New Zealand - Road Race 2015,NC,1
1222,New Zealand Cycle Classic 2015,2.2,5
1223,Cadel Evans Great Ocean Road Race 2015,1.1,1
1224,Herald Sun Tour 2015,2.1,5
1225,Oceania Continental Championships - ITT 2015,CC,1
1226,Oceania Continental Championships U23 - ITT 2015,CC,1
1227,Oceania Continental Championships - Road Race 2015,CC,1
1228,The REV Classic 2015,1.2,1
1229,Vuelta al Tachira en Bicicleta 2015,2.2,10
1230,Tour de San Luis 2015,2.1,7
1231,National Championships Colombia - ITT 2015,NC,1
1232,National Championships Colombia - Road Race 2015,NC,1
1233,Vuelta Independencia Nacional Republica Dominicana 2015,2.2,8
1234,National Championships Chile - ITT 2015,NC,1
1235,National Championships Chile U23 - ITT 2015,NC,1
1236,National Championships Chile - Road Race 2015,NC,1
1237,National Championships Uruguay - Road Race 2015,NC,1
1238,Vuelta Ciclista del Uruguay 2015,2.2,10
1239,Volta Ciclística Internacional do Rio Grande do Sul 2015,2.2,5
1240,National Championships Argentina - ITT 2015,NC,1
1241,national Championships Argentina U23 - ITT 2015,NC,1
1242,National Championships Argentina - Road Race 2015,NC,1
1243,National Championships Argentina U23 - Road Race 2015,NC,1
1244,Joe Martin Stage Race p/b Nature Valley 2015,2.2,9
1245,Vuelta Mexico 2015,2.2,6
1246,Silver City's Tour of the Gila 2015,2.2,5
1247,Panamerican Games - ITT 2015,JR,1
1248,Panamerican Championships U23 - ITT 2015,CC,1
1249,Panamerican Championships U23 - Road Race 2015,CC,1
1250,Amgen Tour of California 2015,2.HC,8
1251,National Championships Antigua and Barbuda - ITT 2015,NC,1
1252,Panamerican Championships - Road Race 2015,CC,1
1253,Copa Federacion Venezolana de Ciclismo 2015,1.2,1
1254,Clasico FVCiclismo Corre Por la VIDA 2015,1.2,1
1255,National Championships United States - ITT 2015,NC,1
1256,National Championships United States - Road Race 2015,NC,1
1257,Volta Ciclistica internacional do Paraná 2015,2.2,5
1258,Grand Prix Cycliste de Saguenay 2015,2.2,4
1259,Winston Salem Cycling Classic 2015,1.2,1
1260,The Parx Casino Philly Cycling Classic 2015,1.2,1
1261,Tour de Beauce 2015,2.2,6
1262,Vuelta Ciclista a Venezuela 2015,2.2,10
1263,National Championships Bermuda - ITT 2015,NC,1
1264,National Championships Bolivia - ITT 2015,NC,1
1265,National Championships Bolivia U23 - ITT 2015,NC,1
1266,National Championships Cuba - ITT 2015,NC,1
1267,National Championships Aruba - ITT 2015,NC,1
1268,National Championships Bolivia - Road Race 2015,NC,1
1269,National Championships Bolivia U23 - Road Race 2015,NC,1
1270,National Championships Aruba - Road Race 2015,NC,1
1271,National Championships Bermuda - Road Race 2015,NC,1
1272,National Championships Cuba - Road Race 2015,NC,1
1273,National Championships Guatemala - ITT 2015,NC,1
1274,National Championships Nicaragua 2015,NC,1
1275,National Championships Guatemala U23 - ITT 2015,NC,1
1276,National Championships Ecuador - ITT 2015,NC,1
1277,National Championships United States U23 - Road Race 2015,NC,1
1278,National Championships Canada - ITT 2015,NC,1
1279,National Championships Costa Rica - ITT 2015,NC,1
1280,National Championships Ecuador - Road Race 2015,NC,1
1281,National Championships Belize - ITT 2015,NC,1
1282,National Championships Brazil - ITT 2015,NC,1
1283,National Championships Dominican Republic - ITT 2015,NC,1
1284,National Championships Mexico - ITT 2015,NC,1
1285,National Championships Panama - ITT 2015,NC,1
1286,National Championships United States U23 - ITT 2015,NC,1
1287,National Championships Venezuela - ITT 2015,NC,1
1288,National Championships Dominican Republic U23 - Road Race 2015,NC,1
1289,National Championships Mexico U23 - ITT 2015,NC,1
1290,National Championships Canada - Road Race 2015,NC,1
1291,National Championships El Salvador - ITT 2015,NC,1
1292,National Championships Puerto Rico - ITT 2015,NC,1
1293,National Championships Guatemala U23 - Road Race 2015,NC,1
1294,National Championships Antigua and Barbuda - Road Race 2015,NC,1
1295,National Championships Belize - Road Race 2015,NC,1
1296,National Championships Brazil - Road Race 2015,NC,1
1297,National Championships Costa Rica - Road Race 2015,NC,1
1298,National Championships Dominican Republic - Road Race 2015,NC,1
1299,National Championships El Salvador - Road Race 2015,NC,1
1300,National Championships Guatemala - Road Race 2015,NC,1
1301,National Championships Mexico - Road Race 2015,NC,1
1302,National Championships Panama - Road Race 2015,NC,1
1303,National Championships Puerto Rico - Road Race 2015,NC,1
1304,National Championships Venezuela - Road Race 2015,NC,1
1305,White Spot / Delta Road Race 2015,1.2,1
1306,National Championships Peru - ITT 2015,NC,1
1307,National Championships Peru - Road Race 2015,NC,1
1308,Panamerican Games - ITT 2015,JR,1
1309,Panamerican Games - Road Race 2015,JR,1
1310,Vuelta a Colombia 2015,2.2,13
1311,The Larry H.Miller Tour of Utah 2015,2.HC,7
1312,Aquece Rio - International Road Cycling Challenge 2015,1.2,1
1313,USA Pro Challenge 2015,2.HC,7
1314,Tour do Rio 2015,2.2,5
1315,Tour of Alberta 2015,2.1,6
1316,The Reading 120 2015,1.2,1
1317,World Championships U23 - ITT 2015,WC,1
1318,World Championships - Road Race 2015,WC,1
1319,Tobago Cycling Classic 2015,1.2,1
1320,Vuelta a Guatemala 2015,2.2,7
1321,Copa América de Ciclismo 2015,1.2,1
1322,Vuelta Kölbi a Costa Rica 2015,2.2,11
1323,Santos Tour Down Under 2016,2.UWT,6
1324,Paris - Nice 2016,2.UWT,8
1325,Tirreno - Adriatico 2016,2.UWT,7
1326,Milano - Sanremo 2016,1.UWT,1
1327,Volta Ciclista a Catalunya 2016,2.UWT,7
1328,E3 Harelbeke 2016,1.UWT,1
1329,Gent - Wevelgem in Flanders Fields 2016,1.UWT,1
1330,Ronde van Vlaanderen / Tour des Flandres 2016,1.UWT,1
1331,Vuelta Ciclista al Pais Vasco 2016,2.UWT,6
1332,Paris - Roubaix 2016,1.UWT,1
1333,Amstel Gold Race 2016,1.UWT,1
1334,La Flèche Wallonne 2016,1.UWT,1
1335,Liège - Bastogne - Liège 2016,1.UWT,1
1336,Tour de Romandie 2016,2.UWT,6
1337,Giro d'Italia 2016,2.UWT,21
1338,Criterium du Dauphiné 2016,2.UWT,8
1339,Tour de Suisse 2016,2.UWT,9
1340,Tour de France 2016,2.UWT,21
1341,Tour de Pologne 2016,2.UWT,7
1342,Clasica Ciclista San Sebastian 2016,1.UWT,1
1343,Vuelta a España 2016,2.UWT,21
1344,Cyclassics Hamburg 2016,1.UWT,1
1345,Bretagne Classic - Ouest-France 2016,1.UWT,1
1346,Grand Prix Cycliste de Quebec 2016,1.UWT,1
1347,Grand Prix Cycliste de Montréal 2016,1.UWT,1
1348,Eneco Tour 2016,2.UWT,7
1349,Il Lombardia 2016,1.UWT,1
1350,World Championships - TTT 2016,WC,1
1351,World Championships WE - TTT 2016,WC,1
1352,World Championships U23 - ITT 2016,WC,1
1353,World Championships WJ - ITT 2016,WC,1
1354,World Championships MJ - ITT 2016,WC,1
1355,World Championships WE - ITT 2016,WC,1
1356,World Championships U23 - Road Race 2016,WC,1
1357,World Championships MJ - Road Race 2016,WC,1
1358,World Championships WJ - Road Race 2016,WC,1
1359,World Championships WE - Road Race 2016,WC,1
1360,La Tropicale Amissa Bongo 2016,2.1,7
1361,National Championships Namibia -  ITT 2016,NC,1
1362,National Championships Namibia - Road Race 2016,NC,1
1363,National Championships South Africa - ITT 2016,NC,1
1364,National Championships South Africa - Road Race 2016,NC,1
1365,African Continental Championships - ITT 2016,CC,1
1366,African Continental Championships - Road Race 2016,CC,1
1367,Circuit International d'Alger 2016,1.2,1
1368,Tour Internationale d'Oranie 2016,2.2,3
1369,Grand Prix de la Ville d'Oran 2016,1.2,1
1370,Tour International de Blida 2016,2.2,3
1371,Tour du Cameroun 2016,2.2,8
1372,Tour International de Setif 2016,2.2,4
1373,National Championships Egypt - Road Race 2016,NC,1
1374,Criterium International de Setif 2016,1.2,1
1375,Tour Internationale d'Annaba 2016,2.2,4
1376,Tour International de Constantine 2016,2.2,3
1377,Circuit International de Constantine 2016,1.2,1
1378,Criterium International de Blida 2016,1.2,1
1379,Tour du Maroc 2016,2.2,10
1380,Fenkil Northen Red Sea Challenge 2016,1.2,1
1381,Massawa Circuit 2016,1.2,1
1382,Tour Eritrea 2016,2.2,5
1383,Tour du Sénégal 2016,2.2,7
1384,Asmara Circuit 2016,1.2,1
1385,Challenge du Prince - Trophée Princier 2016,1.2,1
1386,Challenge du Prince - Trophée de l'Anniversaire 2016,1.2,1
1387,Challenge du Prince - Trophée de la Maison Royale 2016,1.2,1
1388,Tour de Tunisie 2016,2.2,4
1389,National Championships Tunisia - ITT 2016,NC,1
1390,National Championships Tunisia - Road Race 2016,NC,1
1391,National Championships Ethiopia - ITT 2016,NC,1
1392,National Championships Ethiopia - Road Race 2016,NC,1
1393,National Championships Mauritius - ITT 2016,NC,1
1394,National Championships Mauritius MJ - ITT 2016,NC,1
1395,National Championships Eritrea - ITT 2016,NC,1
1396,National Championships Angola - Road Race 2016,NC,1
1397,National Championships Rwanda - ITT 2016,NC,1
1398,National Championships Eritrea - Road Race 2016,NC,1
1399,National Championships Mauritius - Road Race 2016,NC,1
1400,National Championships Rwanda - Road Race 2016,NC,1
1401,National Championships Algeria - ITT 2016,NC,1
1402,National Championships Morocco - ITT 2016,NC,1
1403,National Championships Algeria - Road Race 2016,NC,1
1404,National Championships Morocco - Road Race 2016,NC,1
1405,Tour Ethiopian Meles Zenawi 2016,2.2,5
1406,Tour de Côte d'Ivoire-Tour de la Réconciliation 2016,2.2,7
1407,Grand Prix Chantal Biya 2016,2.2,4
1408,Tour du Faso 2016,2.2,10
1409,Tour of Rwanda 2016,2.2,8
1410,Asian Cycling Championships U23 - ITT 2016,CC,1
1411,Asian Cycling Championships - ITT 2016,CC,1
1412,Asian Cycling Championships U23 - Road Race 2016,CC,1
1413,Asian Cycling Championships - Road Race 2016,CC,1
1414,Dubai Tour 2016,2.HC,4
1415,Tour of Qatar 2016,2.HC,5
1416,Tour of Oman 2016,2.HC,6
1417,Le Tour de Filipinas 2016,2.2,4
1418,Le Tour de Langkawi 2016,2.HC,8
1419,National Championships India - ITT 2016,NC,1
1420,National Championships India - ITT 2016,NC,1
1421,National Championships India - Road Race 2016,NC,1
1422,Tour de Taiwan 2016,2.1,5
1423,National Championships Kuwait - ITT 2016,NC,1
1424,National Championships Kuwait - Road Race 2016,NC,1
1425,The Princess Maha Chackri Sirindhorn's Cup 'Tour of Thailand' 2016,2.2,6
1426,National Championships United Arab Emirates - Road Race 2016,NC,1
1427,National Championships Iran - ITT 2016,NC,1
1428,National Championships Iran - Road Race 2016,NC,1
1429,International Tour de Banyuwangi Ijen 2016,2.2,4
1430,Tour of Iran (Azarbaijan) 2016,Azarbaijan),6
1431,Tour de Flores 2016,2.2,5
1432,National Championships Singapore - ITT 2016,NC,1
1433,National Championships Singapore - Road Race 2016,NC,1
1434,Tour of Japan 2016,2.1,8
1435,National Championships Malaysia - Road Race 2016,NC,1
1436,National Championships Malaysia - ITT 2016,NC,1
1437,Tour de Korea 2016,2.1,8
1438,Tour de Kumano 2016,2.2,4
1439,National Championships Israel - ITT 2016,NC,1
1440,National Championships Libanon - ITT 2016,NC,1
1441,National Championships Kazakhstan - ITT 2016,NC,1
1442,National Championships South Korea - ITT 2016,NC,1
1443,National Championships Japan - ITT 2016,NC,1
1444,National Championships Mongolia - ITT 2016,NC,1
1445,National Championships South Korea - Road Race 2016,NC,1
1446,National Championships Japan U23 - ITT 2016,NC,1
1447,National Championships Hong Kong - ITT 2016,NC,1
1448,National Championships Israel - Road Race 2016,NC,1
1449,National Championships Japan U23 - Road Race 2016,NC,1
1450,National Championships Hong Kong - Road Race 2016,NC,1
1451,National Championships Japan - Road Race 2016,NC,1
1452,National Championships Kazakhstan - Road Race 2016,NC,1
1453,National Championships Libanon - Road Race 2016,NC,1
1454,National Championships Macau 2016,NC,1
1455,National Championships Mongolia - Road Race 2016,NC,1
1456,National Championships Mongolia WE - Road Race 2016,NC,1
1457,National Championships Uzbekistan - Road Race 2016,NC,1
1458,National Championships Uzbekistan - ITT 2016,NC,1
1459,Tour of Qinghai Lake 2016,2.HC,13
1460,Tour de Jakarta 2016,1.2,1
1461,Tour de Singkarak 2016,2.2,8
1462,Tour de Hokkaido 2016,2.2,4
1463,Tour of China I 2016,2.1,6
1464,Tour of China II 2016,2.1,6
1465,Tour of Almaty 2016,1.1,1
1466,World Championships - ITT 2016,WC,1
1467,World Championships - Road Race 2016,WC,1
1468,Jelajah Malaysia 2016,2.2,5
1469,Abu Dhabi Tour 2016,2.HC,4
1470,Tour of Hainan 2016,2.HC,9
1471,Japan Cup Cycle Road Race 2016,1.HC,1
1472,Sharjah International Cycling Tour 2016,2.1,4
1473,UAE Cup 2016,1.1,1
1474,Tour of Yancheng Costal Wetlands 2016,1.2,1
1475,Tour of Taihu Lake 2016,2.1,8
1476,National Championships India - ITT 2016,NC,1
1477,National Championships India - Road Race 2016,NC,1
1478,Tour de Okinawa 2016,1.2,1
1479,Tour of Fuzhou 2016,2.1,5
1480,Trofeo Felanitx - Ses Salines - Campos - Porreres 2016,1.1,1
1481,Trofeo Pollenca - Port de Andratx 2016,1.1,1
1482,Trofeo Serra de Tramuntana 2016,1.1,1
1483,Grand Prix Cycliste la Marseillaise 2016,1.1,1
1484,Trofeo Playa de Palma - Palma 2016,1.1,1
1485,Etoile de Bessèges 2016,2.1,5
1486,Volta a la Comunitat Valenciana 2016,2.1,5
1487,G.P. Costa degli Etruschi 2016,1.1,1
1488,La Méditerranéenne 2016,2.1,4
1489,Vuelta Ciclista a la Region de Murcia 'Costa Calida' 2016,1.1,1
1490,Trofeo Laigueglia 2016,1.HC,1
1491,Clasica de Almeria 2016,1.1,1
1492,GP Laguna Poreč 2016,1.2,1
1493,Volta ao Algarve em Bicicleta 2016,2.1,5
1494,Vuelta a Andalucia Ruta Ciclista Del Sol 2016,2.1,5
1495,Tour Cycliste International du Haut Var Matin 2016,2.1,2
1496,Tour Cycliste International La Provence 2016,2.1,3
1497,Omloop Het Nieuwsblad Elite 2016,1.HC,1
1498,Classic Sud Ardèche - Souvenir Francis Delpech 2016,1.1,1
1499,Gran Premio Città di Lugano 2016,1.HC,1
1500,Kuurne-Bruxelles-Kuurne 2016,1.HC,1
1501,Royal Bernard Drôme Classic 2016,1.1,1
1502,GP Izola 2016,1.2,1
1503,Le Samyn 2016,1.1,1
1504,Trofej Umag - Umag Trophy 2016,1.2,1
1505,Driedaagse van West-Vlaanderen 2016,2.1,3
1506,Strade Bianche 2016,1.HC,1
1507,Craft Ster van Zwolle 2016,1.2,1
1508,Porec Trophy - Trofej Porec 2016,1.2,1
1509,GP Industria & Artigianato 2016,1.1,1
1510,Grand Prix de la Ville de Lillers Souvenir Bruno Comini 2016,1.2,1
1511,Istarsko proljece - Istrian Spring Trophy 2016,2.2,4
1512,Energiewacht Ronde van Drenthe 2016,1.1,1
1513,GP Liberty Seguros - Troféu Alpendre 2016,2.2,2
1514,Paris-Troyes 2016,1.2,1
1515,Rabobank Dorpenomloop Rucphen 2016,1.2,1
1516,Nokere Koerse - Danilith Classic 2016,1.HC,1
1517,Volta ao Alentejo 2016,2.2,5
1518,Handzame Classic 2016,1.1,1
1519,Classic Loire Atlantique 2016,1.1,1
1520,Cholet-Pays de Loire 2016,1.1,1
1521,Tour de Normandie 2016,2.2,7
1522,Dwars door Vlaanderen / A travers la Flandre 2016,1.HC,1
1523,Settimana Internazionale Coppi e Bartali 2016,2.1,5
1524,Critérium International 2016,2.HC,3
1525,Giro del Belvedere 2016,1.2U,1
1526,Driedaagse De Panne-Koksijde 2016,2.HC,4
1527,G.P. Palio del Recioto - 34th Memorial cav. Sante Carradori 2016,1.2U,1
1528,Route Adélie de Vitré 2016,1.1,1
1529,Le Triptyque des Monts et Châteaux 2016,2.2,4
1530,Gran Premio Miguel Indurain 2016,1.1,1
1531,Volta Limburg Classic 2016,1.1,1
1532,Paris-Camembert 2016,1.1,1
1533,Vuelta Ciclista a La Rioja 2016,1.1,1
1534,GP Adria Mobil 2016,1.2,1
1535,Trofeo Piva 2016,1.2U,1
1536,Circuit Cycliste Sarthe - Pays de la Loire 2016,2.1,5
1537,Scheldeprijs 2016,1.HC,1
1538,Circuit des Ardennes International 2016,2.2,4
1539,Ronde van Vlaanderen Beloften 2016,1.Ncup,1
1540,Klasika Primavera de Amorebieta 2016,1.1,1
1541,De Brabantse Pijl - La Flèche Brabançonne 2016,1.HC,1
1542,Tour du Loir et Cher E Provost 2016,2.2,5
1543,GP de Denain - Porte du Hainaut / Valenciennes Métropole 2016,1.HC,1
1544,Tour of Mersin 2016,2.2,4
1545,Vuelta a Castilla y Leon 2016,2.1,3
1546,ZLM-Roompot tour 2016,2.Ncup,3
1547,Tour du Finistère 2016,1.1,1
1548,Liège - Bastogne - Liège U23 2016,1.2U,1
1549,Trofeo Edil C 2016,1.2,1
1550,Giro dell'Appennino 2016,1.1,1
1551,Tro-Bro Léon 2016,1.1,1
1552,Profronde van Noord-Holland 2016,1.2,1
1553,Giro del Trentino 2016,2.HC,4
1554,Tour of Croatia 2016,2.1,6
1555,Arno Wallaard Memorial 2016,1.2,1
1556,Belgrade - Banjaluka I 2016,1.2,1
1557,Visegrad 4 Kerékpárverseny 2016,1.2,1
1558,Presidential Cycling Tour of Turkey 2016,2.HC,8
1559,La Roue Tourangelle Région Centre Val de Loire - Trophée Harmonie Mutuelle 2016,1.1,1
1560,Belgrade Banjaluka II 2016,1.2,1
1561,Paris - Mantes-en-Yvelines 2016,1.2,1
1562,Rutland - Melton International Cicle Classic 2016,1.2,1
1563,Visegrad 4 Bicycle Race - GP Slovakia 2016,1.2,1
1564,Gran Premio della Liberazione 2016,1.2U,1
1565,Le Tour de Bretagne Cycliste trophée harmonie Mutuelle 2016,2.2,7
1566,Tour de Yorkshire 2016,2.1,3
1567,Carpathian Couriers Race U-23 2016,2.2U,5
1568,Himmerland Rundt 2016,1.2,1
1569,Vuelta Asturias Julio Alvarez Mendo 2016,2.1,3
1570,GP Viborg 2016,1.2,1
1571,ZODC Zuidenveld Tour 2016,1.2,1
1572,Rund um den Finanzplatz Eschborn-Frankfurt 2016,1.HC,1
1573,Circuito del Porto - Trofeo Arvedi 2016,1.2,1
1574,Memorial Andrzeja Trochanowskiego 2016,1.2,1
1575,Rund um den Finanzplatz Eschborn-Frankfurt (U23) 2016,U23),1
1576,Skive-Løbet 2016,1.2,1
1577,Memoriał Romana Siemińskiego 2016,1.2,1
1578,4 Jours de Dunkerque / Tour du Nord-pas-de-Calais 2016,2.HC,5
1579,Tour d'Azerbaïdjan 2016,2.1,5
1580,Flèche du Sud 2016,2.2,5
1581,National Championships Cyprus - ITT 2016,NC,1
1582,Dwars door de Vlaamse Ardennen 2016,1.2,1
1583,CCC Tour - Grody Piastowskie 2016,2.2,3
1584,National Championships Cyprus - Road Race 2016,NC,1
1585,Vuelta Ciclista Comunidad de Madrid 2016,2.1,2
1586,Sundvolden GP 2016,1.2,1
1587,Flèche Ardennaise 2016,1.2,1
1588,Ringerike GP 2016,1.2,1
1589,Tr. Citta di San Vendemiano - 56th GP Industria & Commercio 2016,1.2U,1
1590,Rhône-Alpes Isère Tour 2016,2.2,4
1591,Grande Prémio Internacional Beiras e Serra da Estrela 2016,2.1,3
1592,Tour de Picardie 2016,2.1,3
1593,Tour de Berlin 2016,2.2U,5
1594,Ronde van Overijssel 2016,1.2,1
1595,Scandinavian Race in Uppsala 1909-2016 2016,1.2,1
1596,Visegrad V4 Race - GP Polski 2016,1.2,1
1597,Gran Premio Industrie del Marmo 2016,1.2,1
1598,Grand Prix Criquielion 2016,1.2,1
1599,Visegrad 4 Bicycle Race - GP Czech Republic 2016,1.2,1
1600,Tour of Norway 2016,2.HC,5
1601,Baltyk - Karkonosze Tour 2016,2.2,6
1602,Ronde de l'Isard 2016,2.2U,4
1603,Tour of Bihor - Bellotto 2016,2.2,4
1604,Paris-Arras Tour 2016,2.2,3
1605,Berner Rundfahrt / Tour de Berne 2016,1.2,1
1606,Grand Prix de la Somme « Conseil Général 80» 2016,1.1,1
1607,Velothon Wales 2016,1.1,1
1608,An Post Ras 2016,2.2,8
1609,SwissEver GP Cham - Hagendorn 2016,1.2,1
1610,Baloise Belgium Tour 2016,2.HC,5
1611,National Championships Denmark U23 - ITT 2016,NC,1
1612,National Championships Kosovo - ITT 2016,NC,1
1613,Tour of Estonia 2016,2.1,2
1614,Horizon Park Race for Peace 2016,1.2,1
1615,Tour de Gironde 2016,2.2,3
1616,Grand Prix de Plumelec-Morbihan 2016,1.1,1
1617,Horizon Park Race Maidan 2016,1.2,1
1618,National Championships Denmark U23 - Road Race 2016,NC,1
1619,Boucles de l'Aulne - Chateaulin 2016,1.1,1
1620,National Championships Kosovo - Road Race 2016,NC,1
1621,National Championships Macedonia - ITT 2016,NC,1
1622,Horizon Park Classic 2016,1.2,1
1623,Paris-Roubaix Espoirs 2016,1.2U,1
1624,Tour of Ukraine 2016,2.2,4
1625,Skoda-Tour de Luxembourg 2016,2.HC,5
1626,Boucles de la Mayenne 2016,2.1,4
