,Date,Finish,Length,Length(km),Race_ID,Stage#,Stage_Name,Stage_Type,Start,url
164,2014-01-14,Oyem,120.0,,38,2,La Tropicale Amissa Bongo 2014 | Stage 2,PRL,Awoua,https://www.procyclingstats.com/race/la-tropicale-amissa-bongo/2014/stage-2
165,2014-01-15,Lambaréné,133.0,,38,3,La Tropicale Amissa Bongo 2014 | Stage 3,PRL,Ndjolé,https://www.procyclingstats.com/race/la-tropicale-amissa-bongo/2014/stage-3
166,2014-01-16,Mouila,190.0,,38,4,La Tropicale Amissa Bongo 2014 | Stage 4,PRL,Lambaréné,https://www.procyclingstats.com/race/la-tropicale-amissa-bongo/2014/stage-4
167,2014-01-17,Kango,143.0,,38,5,La Tropicale Amissa Bongo 2014 | Stage 5,PRL,Lambaréné,https://www.procyclingstats.com/race/la-tropicale-amissa-bongo/2014/stage-5
168,2014-01-18,Port-Gentil,127.0,,38,6,La Tropicale Amissa Bongo 2014 | Stage 6,PRL,Port-Gentil,https://www.procyclingstats.com/race/la-tropicale-amissa-bongo/2014/stage-6
169,2014-01-19,Libreville,124.0,,38,7,La Tropicale Amissa Bongo 2014 | Stage 7,PRL,Owendo,https://www.procyclingstats.com/race/la-tropicale-amissa-bongo/2014/stage-7
170,2014-02-06,Addington,40.0,,39,0,National Championships South Africa - ITT 2014,PRL,Addington,race/nc-south-africa-itt/2014
171,2014-02-09,Westville,180.0,,40,0,National Championships South Africa - Road Race 2014,PRL,Westville,race/nc-south-africa/2014
172,2014-02-27,Tarfaya,100.0,,41,0,Les Challenges de la Marche Verte - GP Sakia El Hamra 2014,PRL,Laâyoune,race/gp-sakia-el-hamra/2014
173,2014-02-28,Windhoek,40.0,,42,0,National Championships Namibia - ITT 2014,PRL,Windhoek,race/nc-namibia-itt/2014
174,2014-03-01,El Marsa,125.0,,43,0,Les Challenges de la Marche Verte - GP Oued Eddahab 2014,PRL,Laâyoune,race/gp-oued-eddahab/2014
175,2014-03-02,Windhoek,163.0,,44,0,National Championships Namibia - Road Race 2014,PRL,Windhoek,race/nc-namibia/2014
176,2014-03-02,Boujdor,160.0,,45,0,Les Challenges de la Marche Verte - GP Al Massira 2014,PRL,Laâyoune,race/gp-al-massira/2014
177,2014-03-29,Blida,132.0,,46,0,Criterium International de Blida 2014,PRL,Blida,race/criterium-international-d-alger/2014
178,2014-03-09,Ain Defla,112.5,,47,1,Tour d'Algérie 2014 | Stage 1,PRL,Alger,https://www.procyclingstats.com/race/tour-d-algerie/2014/stage-1
179,2014-03-10,Oran,169.2,,47,2,Tour d'Algérie 2014 | Stage 2,PRL,Oran,https://www.procyclingstats.com/race/tour-d-algerie/2014/stage-2
180,2014-03-11,Sidi Bel Abbès,148.0,,47,3,Tour d'Algérie 2014 | Stage 3,PRL,Oran,https://www.procyclingstats.com/race/tour-d-algerie/2014/stage-3
181,2014-03-12,Ain Temouchent,143.0,,47,4,Tour d'Algérie 2014 | Stage 4,PRL,Oran,https://www.procyclingstats.com/race/tour-d-algerie/2014/stage-4
182,2014-03-13,Oran,130.0,,47,5,Tour d'Algérie 2014 | Stage 5,PRL,Sidi Bel Abbes,https://www.procyclingstats.com/race/tour-d-algerie/2014/stage-5
183,2014-03-09,Yaoundé,151.7,,48,1,Tour du Cameroun 2014 | Stage 1,PRL,Ebolowa,https://www.procyclingstats.com/race/tour-du-cameroun/2014/stage-1
184,2014-03-10,Kribi,158.5,,48,2,Tour du Cameroun 2014 | Stage 2,PRL,Pouma,https://www.procyclingstats.com/race/tour-du-cameroun/2014/stage-2
185,2014-03-12,Douala,170.0,,48,3,Tour du Cameroun 2014 | Stage 3,PRL,Kribi,https://www.procyclingstats.com/race/tour-du-cameroun/2014/stage-3
186,2014-03-13,Limbe,96.0,,48,4,Tour du Cameroun 2014 | Stage 4,PRL,Douala,https://www.procyclingstats.com/race/tour-du-cameroun/2014/stage-4
187,2014-03-14,Bafang,125.2,,48,5,Tour du Cameroun 2014 | Stage 5,PRL,Mbanga,https://www.procyclingstats.com/race/tour-du-cameroun/2014/stage-5
188,2014-03-15,Bafoussam,100.0,,48,6,Tour du Cameroun 2014 | Stage 6,PRL,Melong,https://www.procyclingstats.com/race/tour-du-cameroun/2014/stage-6
189,2014-03-17,Bafia,124.5,,48,7,Tour du Cameroun 2014 | Stage 7,PRL,Bangangté,https://www.procyclingstats.com/race/tour-du-cameroun/2014/stage-7
190,2014-03-18,Yaoundé,119.7,,48,8,Tour du Cameroun 2014 | Stage 8,PRL,Bafia,https://www.procyclingstats.com/race/tour-du-cameroun/2014/stage-8
191,2014-03-14,Oran,96.0,,49,0,Grand Prix d\'Oran 2014,PRL,Oran,race/grand-prix-d-oran/2014
192,2014-03-16,Mouzaia,129.5,,50,1,Tour International de Blida 2014 | Stage 1,PRL,Mouzaia,https://www.procyclingstats.com/race/tour-de-blida/2014/stage-1
193,2014-03-17,Mouzaia,158.8,,50,2,Tour International de Blida 2014 | Stage 2,PRL,Mouzaia,https://www.procyclingstats.com/race/tour-de-blida/2014/stage-2
194,2014-03-18,Chréa,114.4,,50,3,Tour International de Blida 2014 | Stage 3,PRL,Zeralda,https://www.procyclingstats.com/race/tour-de-blida/2014/stage-3
195,2014-03-19,Bougaa,129.0,,51,1,Tour International de Setif 2014 | Stage 1,PRL,Sétif,https://www.procyclingstats.com/race/tour-international-de-setif/2014/stage-1
196,2014-03-20,Sétif,117.6,,51,2,Tour International de Setif 2014 | Stage 2,PRL,Sétif,https://www.procyclingstats.com/race/tour-international-de-setif/2014/stage-2
197,2014-03-21,Sétif,110.5,,51,3,Tour International de Setif 2014 | Stage 3,PRL,Sétif,https://www.procyclingstats.com/race/tour-international-de-setif/2014/stage-3
198,2014-03-22,Setif,96.0,,52,0,Criterium International de Setif 2014,PRL,Setif,race/criterium-international-de-setif/2014
199,2014-03-24,Sétif,132.0,,53,1,Tour International de Constantine 2014 | Stage 1,PRL,Constantine,https://www.procyclingstats.com/race/tour-international-de-constantine/2014/stage-1
200,2014-03-25,Constantine,124.2,,53,2,Tour International de Constantine 2014 | Stage 2,PRL,Constantine,https://www.procyclingstats.com/race/tour-international-de-constantine/2014/stage-2
201,2014-03-26,Constantine,101.5,,53,3,Tour International de Constantine 2014 | Stage 3,PRL,Mila,https://www.procyclingstats.com/race/tour-international-de-constantine/2014/stage-3
202,2014-03-27,Oum El Bouaghi,137.3,,53,4,Tour International de Constantine 2014 | Stage 4,PRL,Constantine,https://www.procyclingstats.com/race/tour-international-de-constantine/2014/stage-4
203,2014-03-28,Alger,106.2,,54,0,Circuit International d\'Alger 2014,PRL,Alger,race/circuit-d-alger/2014
204,2014-03-29,Blida,132.0,,46,0,Criterium International de Blida 2014,PRL,Blida,race/criterium-international-d-alger/2014
205,2014-04-04,Safi,156.0,,56,1,Tour du Maroc 2014 | Stage 1,PRL,El Jadida,https://www.procyclingstats.com/race/tour-du-maroc/2014/stage-1
206,2014-04-05,Essaouira,140.0,,56,2,Tour du Maroc 2014 | Stage 2,PRL,Safi,https://www.procyclingstats.com/race/tour-du-maroc/2014/stage-2
207,2014-04-06,Inezgane,182.0,,56,3,Tour du Maroc 2014 | Stage 3,PRL,Essaouira,https://www.procyclingstats.com/race/tour-du-maroc/2014/stage-3
208,2014-04-07,Ouarzazate,170.1,,56,4,Tour du Maroc 2014 | Stage 4,PRL,Talioune,https://www.procyclingstats.com/race/tour-du-maroc/2014/stage-4
209,2014-04-08,Tinghir,164.1,,56,5,Tour du Maroc 2014 | Stage 5,PRL,Ouarzazate,https://www.procyclingstats.com/race/tour-du-maroc/2014/stage-5
210,2014-04-09,Errachidia,136.0,,56,6,Tour du Maroc 2014 | Stage 6,PRL,Tinghir,https://www.procyclingstats.com/race/tour-du-maroc/2014/stage-6
211,2014-04-10,Midelt,126.0,,56,7,Tour du Maroc 2014 | Stage 7,PRL,Errachidia,https://www.procyclingstats.com/race/tour-du-maroc/2014/stage-7
212,2014-04-11,Meknès,155.0,,56,8,Tour du Maroc 2014 | Stage 8,PRL,Midelt,https://www.procyclingstats.com/race/tour-du-maroc/2014/stage-8
213,2014-04-12,Rabat,164.0,,56,9,Tour du Maroc 2014 | Stage 9,PRL,Meknès,https://www.procyclingstats.com/race/tour-du-maroc/2014/stage-9
214,2014-04-13,Casablanca,120.0,,56,10,Tour du Maroc 2014 | Stage 10,PRL,Rabat,https://www.procyclingstats.com/race/tour-du-maroc/2014/stage-10
215,2014-04-08,Johannesburg,5.0,,57,1,Mzansi Tour 2014 | Prologue,RR,Johannesburg,https://www.procyclingstats.com/race/mzansi-tour/2014/prologue
216,2014-04-09,Clarens,140.3,,57,2,Mzansi Tour 2014 | Stage 1,PRL,Golden Gate,https://www.procyclingstats.com/race/mzansi-tour/2014/stage-1
217,2014-04-10,Golden Gate,159.0,,57,3,Mzansi Tour 2014 | Stage 2,PRL,Clarens,https://www.procyclingstats.com/race/mzansi-tour/2014/stage-2
218,2014-04-11,Vanderbijlpark,201.0,,57,4,Mzansi Tour 2014 | Stage 3,PRL,Bethlehem,https://www.procyclingstats.com/race/mzansi-tour/2014/stage-3
219,2014-04-12,Finish,79.5,,57,5,Mzansi Tour 2014 | Stage 4,PRL,Start,https://www.procyclingstats.com/race/mzansi-tour/2014/stage-4
220,2014-05-09,Larache,178.0,,58,0,Challenge du Prince - Trophée Princier 2014,PRL,Rabat,race/challenge-du-prince-trophee-princier/2014
221,2014-05-10,Tétouan,92.0,,59,0,Challenge du Prince - Trophée de l'Anniversaire 2014,PRL,Tanger,race/challenge-du-prince-trophee-de-l-anniversaire/2014
222,2014-05-12,Sidi Slimane,132.0,,60,0,Challenge du Prince - Trophée de la Maison Royale 2014,PRL,Ouazzane,race/challenge-du-prince/2014
223,2014-05-31,Asmara,18.0,,61,0,National Championships Eritrea - ITT 2014,PRL,Asmara,race/nc-eritrea-itt/2014
224,2014-06-01,Asmara,166.4,,62,0,National Championships Eritrea - Road Race 2014,PRL,Asmara,race/nc-eritrea/2014
225,2014-06-08,Cotonou,120.0,,63,0,National Championships Benin - Road Race 2014,PRL,Cotonou,race/nc-benin/2014
226,2014-06-08,Bonoua,105.8,,64,0,National Championships Ivory Coast - Road Race 2014,PRL,Bonoua,race/nc-ivory-coast/2014
227,2014-06-15,La Goulette,26.0,,65,0,National Championships Tunisia - ITT 2014,PRL,La Goulette,race/nc-tunisia-itt/2014
228,2014-06-18,Finish,48.8,,66,0,National Championships Algeria - ITT 2014,PRL,Start,race/nc-algeria-itt/2014
229,2014-06-20,Mascara,128.8,,67,0,National Championships Algeria - Road Race 2014,PRL,Mascara,race/nc-algeria/2014
230,2014-06-20,Finish,30.0,,68,0,National Championships Morocco - ITT 2014,PRL,Start,race/nc-morocco-itt/2014
231,2014-06-21,Ebène,24.5,,69,0,National Championships Mauritius - ITT 2014,PRL,Ebène,race/nc-mauritius-itt/2014
232,2014-06-21,Finish,140.0,,70,0,National Championships Morocco - Road Race 2014,PRL,Start,race/nc-morocco/2014
233,2014-06-22,Gammarth,0.0,,71,0,National Championships Tunisia - Road Race 2014,PRL,Gammarth,race/nc-tunisia/2014
234,2014-06-25,Finish,0.0,,72,0,National Championships Ethiopia - ITT 2014,PRL,Start,race/nc-ethiopia-itt/2014
235,2014-06-26,Catete,30.0,,73,0,National Championships Angola - ITT 2014,PRL,Catete,race/nc-angola-itt/2014
236,2014-06-28,Finish,0.0,,74,0,National Championships Gabon - ITT 2014,PRL,Start,race/nc-gabon-itt/2014
237,2014-06-28,Finish,0.0,,75,0,National Championships Rwanda - ITT 2014,PRL,Start,race/nc-rwanda-itt/2014
238,2014-06-28,Bulawayo,120.0,,76,0,National Championships Zimbabwe - Road Race 2014,PRL,Bulawayo,race/nc-zimbabwe/2014
239,2014-06-29,Ouagadougou,0.0,,77,0,National Championships Burkina Faso - Road Race 2014,PRL,Ouagadougou,race/nc-burkina-faso/2014
240,2014-06-29,Finish,0.0,,78,0,National Championships Ethiopia - Road Race 2014,PRL,Start,race/nc-ethiopia/2014
241,2014-06-29,Finish,0.0,,79,0,National Championships Gabon - Road Race 2014,PRL,Start,race/nc-gabon/2014
242,2014-06-29,Bagatelle,135.8,,80,0,National Championships Mauritius - Road Race 2014,PRL,Bagatelle,race/nc-mauritius/2014
243,2014-06-29,Finish,0.0,,81,0,National Championships Rwanda - Road Race 2014,PRL,Start,race/nc-rwanda/2014
244,2014-06-29,Kampala,0.0,,82,0,National Championships Uganda - Road Race 2014,PRL,Kampala,race/nc-uganda/2014
245,2014-06-29,Bulawayo,40.0,,83,0,National Championships Zimbabwe - ITT 2014,PRL,Bulawayo,race/nc-zimbabwe-itt/2014
246,2014-11-06,Baffia,122.7,,84,1,Grand Prix Chantal Biya 2014 | Stage 1,PRL,Yaounde,https://www.procyclingstats.com/race/grand-prix-chantal-biya/2014/stage-1
247,2014-11-07,Ebolowa,155.3,,84,2,Grand Prix Chantal Biya 2014 | Stage 2,PRL,Yaounde,https://www.procyclingstats.com/race/grand-prix-chantal-biya/2014/stage-2
248,2014-11-08,Meyomessala,143.0,,84,3,Grand Prix Chantal Biya 2014 | Stage 3,PRL,Zoetele,https://www.procyclingstats.com/race/grand-prix-chantal-biya/2014/stage-3
249,2014-11-09,Yaoundi,172.0,,84,4,Grand Prix Chantal Biya 2014 | Stage 4,PRL,Sangmelima,https://www.procyclingstats.com/race/grand-prix-chantal-biya/2014/stage-4
250,2014-11-16,Kigali,3.5,,85,1,Tour of Rwanda 2014 | Prologue,RR,Kigali,https://www.procyclingstats.com/race/tour-of-rwanda/2014/prologue
251,2014-11-17,Kibungo,96.4,,85,2,Tour of Rwanda 2014 | Stage 1,PRL,Kigali,https://www.procyclingstats.com/race/tour-of-rwanda/2014/stage-1
252,2014-11-18,Musanze,151.5,,85,3,Tour of Rwanda 2014 | Stage 2,PRL,Rwamagana,https://www.procyclingstats.com/race/tour-of-rwanda/2014/stage-2
253,2014-11-19,Muhanga,127.5,,85,4,Tour of Rwanda 2014 | Stage 3,PRL,Musanze,https://www.procyclingstats.com/race/tour-of-rwanda/2014/stage-3
254,2014-11-20,Rubavu,138.8,,85,5,Tour of Rwanda 2014 | Stage 4,PRL,Muhanga,https://www.procyclingstats.com/race/tour-of-rwanda/2014/stage-4
255,2014-11-21,Nyanza,182.4,,85,6,Tour of Rwanda 2014 | Stage 5,PRL,Rubavu,https://www.procyclingstats.com/race/tour-of-rwanda/2014/stage-5
256,2014-11-22,Kigali,125.7,,85,7,Tour of Rwanda 2014 | Stage 6,PRL,Huye,https://www.procyclingstats.com/race/tour-of-rwanda/2014/stage-6
257,2014-11-23,Kigali,108.0,,85,8,Tour of Rwanda 2014 | Stage 7,PRL,Kigali,https://www.procyclingstats.com/race/tour-of-rwanda/2014/stage-7
258,2014-02-05,Dubai,10.1,,86,1,Dubai Tour 2014 | Stage 1 (ITT),ITT,Dubai,https://www.procyclingstats.com/race/dubai-tour/2014/stage-1
259,2014-02-06,Atlantis,121.6,,86,2,Dubai Tour 2014 | Stage 2,PRL,Dubai,https://www.procyclingstats.com/race/dubai-tour/2014/stage-2
260,2014-02-07,Atta,162.3,,86,3,Dubai Tour 2014 | Stage 3,PRL,Dubai,https://www.procyclingstats.com/race/dubai-tour/2014/stage-3
261,2014-02-08,Burj Khalifa,120.5,,86,4,Dubai Tour 2014 | Stage 4,PRL,Dubai,https://www.procyclingstats.com/race/dubai-tour/2014/stage-4
262,2014-02-09,Dukhan Beach,135.5,,87,1,Tour of Qatar 2014 | Stage 1,PRL,Al Wakra,https://www.procyclingstats.com/race/tour-of-qatar/2014/stage-1
263,2014-02-10,Al Khor Corniche,160.5,,87,2,Tour of Qatar 2014 | Stage 2,PRL,Camel Race Track,https://www.procyclingstats.com/race/tour-of-qatar/2014/stage-2
264,2014-02-11,Lusail,10.9,,87,3,Tour of Qatar 2014 | Stage 3 (ITT),ITT,Lusail,https://www.procyclingstats.com/race/tour-of-qatar/2014/stage-3
265,2014-02-12,Mesaieed,135.0,,87,4,Tour of Qatar 2014 | Stage 4,PRL,Dukhan,https://www.procyclingstats.com/race/tour-of-qatar/2014/stage-4
266,2014-02-13,Madinat Al Shamal,159.0,,87,5,Tour of Qatar 2014 | Stage 5,PRL,Al Zubara Fort,https://www.procyclingstats.com/race/tour-of-qatar/2014/stage-5
267,2014-02-14,Doha Corniche,113.5,,87,6,Tour of Qatar 2014 | Stage 6,PRL,Sealine Beach Resort,https://www.procyclingstats.com/race/tour-of-qatar/2014/stage-6
268,2014-02-18,Naseem Garden,164.5,,88,1,Tour of Oman 2014 | Stage 1,PRL,As Suwayq Castle,https://www.procyclingstats.com/race/tour-of-oman/2014/stage-1
269,2014-02-19,Quriyat,139.0,,88,2,Tour of Oman 2014 | Stage 2,PRL,Al Bustan,https://www.procyclingstats.com/race/tour-of-oman/2014/stage-2
270,2014-02-20,Al Bustan,145.0,,88,3,Tour of Oman 2014 | Stage 3,PRL,Bank Muscat,https://www.procyclingstats.com/race/tour-of-oman/2014/stage-3
271,2014-02-21,Ministry of Housing,173.0,,88,4,Tour of Oman 2014 | Stage 4,PRL,Wadi Al Abiyad,https://www.procyclingstats.com/race/tour-of-oman/2014/stage-4
272,2014-02-22,Jabal Al Akhdhar (Green Mountain),147.5,,88,5,Tour of Oman 2014 | Stage 5,PRL,BidBid,https://www.procyclingstats.com/race/tour-of-oman/2014/stage-5
273,2014-02-23,Matrah Corniche,146.5,,88,6,Tour of Oman 2014 | Stage 6,PRL,As Sifah,https://www.procyclingstats.com/race/tour-of-oman/2014/stage-6
274,2014-02-27,Langkawi (Pantai Chenang),101.1,,89,1,Le Tour de Langkawi 2014 | Stage 1,PRL,Langkawi (Porto Malai),https://www.procyclingstats.com/race/tour-de-langkawi/2014/stage-1
275,2014-02-28,Taiping,132.5,,89,2,Le Tour de Langkawi 2014 | Stage 2,PRL,Sungai Petani,https://www.procyclingstats.com/race/tour-de-langkawi/2014/stage-2
276,2014-03-01,Kuala Lumpur,166.5,,89,3,Le Tour de Langkawi 2014 | Stage 3,PRL,Kampar,https://www.procyclingstats.com/race/tour-de-langkawi/2014/stage-3
277,2014-03-02,Genting Highlands,110.9,,89,4,Le Tour de Langkawi 2014 | Stage 4,PRL,Subang,https://www.procyclingstats.com/race/tour-de-langkawi/2014/stage-4
278,2014-03-03,Rembau,139.9,,89,5,Le Tour de Langkawi 2014 | Stage 5,PRL,Karak,https://www.procyclingstats.com/race/tour-de-langkawi/2014/stage-5
279,2014-03-04,Pontian,199.1,,89,6,Le Tour de Langkawi 2014 | Stage 6,PRL,Melaka,https://www.procyclingstats.com/race/tour-de-langkawi/2014/stage-6
280,2014-03-05,Pekan,230.1,,89,7,Le Tour de Langkawi 2014 | Stage 7,PRL,Kota Tinggi,https://www.procyclingstats.com/race/tour-de-langkawi/2014/stage-7
281,2014-03-06,Marang,202.6,,89,8,Le Tour de Langkawi 2014 | Stage 8,PRL,Kuantan,https://www.procyclingstats.com/race/tour-de-langkawi/2014/stage-8
282,2014-03-07,Kuala Terengganu,109.7,,89,9,Le Tour de Langkawi 2014 | Stage 9,PRL,Bandar Permaisuri,https://www.procyclingstats.com/race/tour-de-langkawi/2014/stage-9
283,2014-03-08,Kuala Terengganu,114.7,,89,10,Le Tour de Langkawi 2014 | Stage 10,PRL,Tasik Kenyir,https://www.procyclingstats.com/race/tour-de-langkawi/2014/stage-10
284,2014-03-09,Taipei City,52.0,,90,1,Tour de Taiwan 2014 | Stage 1,PRL,Taipei City,https://www.procyclingstats.com/race/tour-de-taiwan/2014/stage-1
285,2014-03-10,Taoyuan County,144.0,,90,2,Tour de Taiwan 2014 | Stage 2,PRL,Taoyuan County,https://www.procyclingstats.com/race/tour-de-taiwan/2014/stage-2
286,2014-03-11,Changhua County,154.0,,90,3,Tour de Taiwan 2014 | Stage 3,PRL,Changhua County,https://www.procyclingstats.com/race/tour-de-taiwan/2014/stage-3
287,2014-03-12,Tainan City,137.0,,90,4,Tour de Taiwan 2014 | Stage 4,PRL,Tainan City,https://www.procyclingstats.com/race/tour-de-taiwan/2014/stage-4
288,2014-03-13,Donggang,168.0,,90,5,Tour de Taiwan 2014 | Stage 5,PRL,Donggang,https://www.procyclingstats.com/race/tour-de-taiwan/2014/stage-5
289,2014-04-01,Uthai Thani,192.0,,91,1,The Maha Chackri Sirindhorn's Cup 'Tour of Thailand' 2014 | Stage 1,PRL,Suphan Buri,https://www.procyclingstats.com/race/tour-of-thailand/2014/stage-1
290,2014-04-02,Sukhothai,234.0,,91,2,The Maha Chackri Sirindhorn's Cup 'Tour of Thailand' 2014 | Stage 2,PRL,Uthai Thani,https://www.procyclingstats.com/race/tour-of-thailand/2014/stage-2
291,2014-04-03,Lampang,194.0,,91,3,The Maha Chackri Sirindhorn's Cup 'Tour of Thailand' 2014 | Stage 3,PRL,Sukhothai,https://www.procyclingstats.com/race/tour-of-thailand/2014/stage-3
292,2014-04-04,Phayao,162.0,,91,4,The Maha Chackri Sirindhorn's Cup 'Tour of Thailand' 2014 | Stage 4,PRL,Lampang,https://www.procyclingstats.com/race/tour-of-thailand/2014/stage-4
293,2014-04-05,Phayao Lake,134.0,,91,5,The Maha Chackri Sirindhorn's Cup 'Tour of Thailand' 2014 | Stage 5,PRL,Phayao Lake,https://www.procyclingstats.com/race/tour-of-thailand/2014/stage-5
294,2014-04-06,Chiang Rai,140.0,,91,6,The Maha Chackri Sirindhorn's Cup 'Tour of Thailand' 2014 | Stage 6,PRL,Phayao,https://www.procyclingstats.com/race/tour-of-thailand/2014/stage-6
295,2014-04-21,Subic,160.0,,92,1,Le Tour de Filipinas 2014 | Stage 1,PRL,Clark,https://www.procyclingstats.com/race/le-tour-de-filipinas/2014/stage-1
296,2014-04-22,Cabanatuan,142.0,,92,2,Le Tour de Filipinas 2014 | Stage 2,PRL,Olongapo,https://www.procyclingstats.com/race/le-tour-de-filipinas/2014/stage-2
297,2014-04-23,Bayombong,146.6,,92,3,Le Tour de Filipinas 2014 | Stage 3,PRL,Cabanatuan,https://www.procyclingstats.com/race/le-tour-de-filipinas/2014/stage-3
298,2014-04-24,Baguio,132.7,,92,4,Le Tour de Filipinas 2014 | Stage 4,PRL,Bayombong,https://www.procyclingstats.com/race/le-tour-de-filipinas/2014/stage-4
299,2014-04-27,Melaka,228.0,,93,0,Melaka Chief Minister\'s Cup 2014,PRL,Melaka,race/melaka-governor-cup/2014
300,2014-05-11,Tehran,150.0,,94,0,National Championships Iran - Road Race 2014,PRL,Tehran,race/nc-iran/2014
301,2014-05-12,Tehran,40.0,,95,0,National Championships Iran - ITT 2014,PRL,Tehran,race/nc-iran-itt/2014
302,2014-05-18,Sakai,2.65,,96,1,Tour of Japan 2014 | Prologue,RR,Sakai,https://www.procyclingstats.com/race/tour-of-japan/2014/prologue
303,2014-05-20,Mino,160.7,,96,2,Tour of Japan 2014 | Stage 2,PRL,Mino,https://www.procyclingstats.com/race/tour-of-japan/2014/stage-2
304,2014-05-21,Minamishinshu,148.0,,96,3,Tour of Japan 2014 | Stage 3,PRL,Minamishinshu,https://www.procyclingstats.com/race/tour-of-japan/2014/stage-3
305,2014-05-23,Fuji,11.4,,96,4,Tour of Japan 2014 | Stage 4,PRL,Fuji,https://www.procyclingstats.com/race/tour-of-japan/2014/stage-4
306,2014-05-24,Izu,146.4,,96,5,Tour of Japan 2014 | Stage 5,PRL,Izu,https://www.procyclingstats.com/race/tour-of-japan/2014/stage-5
307,2014-05-25,Tokyo,112.7,,96,6,Tour of Japan 2014 | Stage 6,PRL,Tokyo,https://www.procyclingstats.com/race/tour-of-japan/2014/stage-6
