,Stage_Name,Date,Stage_Type,Start,Finish,Race_ID,Stage#,url,Length
949,National Championships Estonia - Road Race 2017,2017-06-25,RR,Tartu,Tartu,246,0,race/nc-estonia/2017,0.0
950,National Championships France - Road Race 2017,2017-06-25,RR,Saint-Omer,Saint-Omer,247,0,race/nc-france/2017,248.0
951,National Championships Georgia - Road Race 2017,2017-06-25,RR,Start,Finish,248,0,race/nc-georgia/2017,0.0
952,National Championships Germany - Road Race 2017,2017-06-25,RR,Chemnitz,Chemnitz,249,0,race/nc-germany/2017,213.4
953,National Championships Great Britain - Road Race 2017,2017-06-25,RR,Douglas,Douglas,250,0,race/ncgreat-britain/2017,0.0
954,National Championships Greece - Road Race 2017,2017-06-25,RR,Start,Finish,251,0,race/nc-greece/2017,174.0
955,National Championships Hungary - Road Race 2017,2017-06-25,RR,Ibrany,Ibrany,252,0,race/nc-hungary/2017,0.0
956,National Championships Iceland - ITT 2017,2017-06-25,RR,Start,Finish,253,0,race/national-championships-iceland-itt/2017,0.0
957,National Championships Ireland - Road Race 2017,2017-06-25,RR,Wexford,Wexford,254,0,race/nc-ireland/2017,0.0
958,National Championships Italy - Road Race 2017,2017-06-25,RR,Asti,Ivrea,255,0,race/nc-italy/2017,236.0
959,National Championships Latvia - Road Race 2017,2017-06-25,RR,Talsi,Talsi,256,0,race/nc-latvia/2017,182.0
960,National Championships Lithuania - Road Race 2017,2017-06-25,RR,Gargzdai,Gargzdai,257,0,race/nc-lithuania/2017,176.0
961,National Championships Luxembourg - Road Race 2017,2017-06-25,RR,Start,Finish,258,0,race/nc-luxembourg/2017,0.0
962,National Championships Macedonia - Road Race 2017,2017-06-25,RR,Start,Finish,259,0,race/nc-macedonia/2017,0.0
963,National Championships Moldova - Road Race 2017,2017-06-25,RR,Start,Finish,260,0,race/nc-moldova/2017,0.0
964,National Championships Netherlands - Road Race 2017,2017-06-25,RR,Montferland,Montferland,261,0,race/nc-netherlands/2017,235.0
965,National Championships Norway - Road Race 2017,2017-06-25,RR,Stjørdal,Stjørdal,262,0,race/nc-norway/2017,200.0
966,National Championships Poland - Road Race 2017,2017-06-25,RR,Start,Finish,263,0,race/nc-poland/2017,261.0
967,National Championships Portugal - Road Race 2017,2017-06-25,RR,Gondomar,Gondomar,264,0,race/nc-portugal2/2017,177.0
968,National Championships Romania - ITT 2017,2017-06-25,RR,Start,Finish,265,0,race/nc-romania-itt/2017,39.4
969,National Championships Romania U23 - Road Race 2017,2017-06-25,RR,Start,Finish,266,0,race/nc-romania-u23/2017,0.0
970,National Championships Russia - Road Race 2017,2017-06-25,RR,Voronezh,Voronezh,267,0,race/nc-russia/2017,192.0
971,National Championships Serbia - Road Race 2017,2017-06-25,RR,Beranovac,Beranovac,268,0,race/nc-serbia/2017,0.0
972,National Championships Slovakia - Road Race 2017,2017-06-25,RR,Ziar nad Hronom,Ziar nad Hronom,269,0,race/nc-slovakia/2017,193.0
973,National Championships Slovenia - Road Race 2017,2017-06-25,RR,Start,Finish,270,0,race/nc-slovenia/2017,145.5
974,National Championships Spain - Road Race 2017,2017-06-25,RR,Garray,Sorria,271,0,race/nc-spain/2017,207.3
975,National Championships Sweden - Road Race 2017,2017-06-25,RR,Burseryd,Burseryd,272,0,race/nc-sweden/2017,184.0
976,National Championships Switzerland - Road Race 2017,2017-06-25,RR,Affoltern am Albis,Affoltern am Albis,273,0,race/nc-switserland/2017,205.6
977,National Championships Ukraine - Road Race 2017,2017-06-25,RR,Ivano-Frankivsk,Ivano-Frankivsk,274,0,race/nc-ukraine/2017,162.0
978,National Championships Hungary U23 - Road Race 2017,2017-06-25,RR,Ibrany,Ibrany,275,0,race/nc-hungary-u23/2017,0.0
979,National Championships Kosovo U23 - Road Race 2017,2017-06-27,RR,Start,Finish,276,0,race/national-championships-kosovo-u23-road-race/2017,0.0
980,Tour de Hongrie 2017  Prologue,2017-06-27,Prologue,Szombathely,Szombathely,277,1,race/tour-de-hongrie/2017/prologue,1.0
981,Tour de Hongrie 2017  Stage 1,2017-06-28,RR,Keszthely,Zalaegerszeg,277,2,race/tour-de-hongrie/2017/stage-1,138.0
982,Tour de Hongrie 2017  Stage 2,2017-06-29,RR,Velence,Siofok,277,3,race/tour-de-hongrie/2017/stage-2,138.0
983,Tour de Hongrie 2017  Stage 3,2017-06-30,RR,Paks,Cegled,277,4,race/tour-de-hongrie/2017/stage-3,178.0
984,Tour de Hongrie 2017  Stage 4,2017-07-01,RR,Karcag,Miskolc,277,5,race/tour-de-hongrie/2017/stage-4,177.0
985,Tour de Hongrie 2017  Stage 5,2017-07-02,RR,Jaszbereny,Budapest,277,6,race/tour-de-hongrie/2017/stage-5,112.0
986,Trofeo Citta di Brescia 2017,2017-06-27,RR,Brescia,Brescia,278,0,race/trofeo-citta-di-brescia/2017,121.8
987,National Championships Albania - ITT 2017,2017-06-28,RR,Start,Finish,279,0,race/nc-albania-itt/2017,0.0
988,Course Cycliste de Solidarnosc et des Champions Olympiques 2017  Stage 1,2017-06-28,RR,Lodz,Zdunska Wola,280,1,race/course-cycliste-de-solidarnosc/2017/stage-1,86.8
989,Course Cycliste de Solidarnosc et des Champions Olympiques 2017  Stage 2,2017-06-28,RR,Tomaszow Mazowiecki,Kielce,280,2,race/course-cycliste-de-solidarnosc/2017/stage-2,121.3
990,Course Cycliste de Solidarnosc et des Champions Olympiques 2017  Stage 3,2017-06-29,RR,Radom,Stalowa Wola,280,3,race/course-cycliste-de-solidarnosc/2017/stage-3,211.1
991,Course Cycliste de Solidarnosc et des Champions Olympiques 2017  Stage 4,2017-06-30,RR,Mielec,Krosno,280,4,race/course-cycliste-de-solidarnosc/2017/stage-4,151.1
992,Course Cycliste de Solidarnosc et des Champions Olympiques 2017  Stage 5,2017-07-01,RR,Swidnik,Lublin,280,5,race/course-cycliste-de-solidarnosc/2017/stage-5,164.1
993,Internationale Wielertrofee Jong Maar Moedig I.W.T. 2017,2017-06-28,RR,Oetingen,Oetingen,281,0,race/int-wielertrofee-jong-maar-moedig-iwt/2017,184.0
994,National Championships Albania - Road Race 2017,2017-06-29,RR,Start,Finish,282,0,race/nc-albania/2017,0.0
995,National Championships Turkey - ITT 2017,2017-06-29,RR,Saate Kars,Saate Kars,283,0,race/nc-turkey-itt/2017,28.0
996,Volta a Portugal do Futuro 2017  Stage 1,2017-06-29,RR,Oliveira de Azeméis, Oliveira do Hospital,284,1,race/volta-a-portugal-do-futuro/2017/stage-1,146.1
997,Volta a Portugal do Futuro 2017  Stage 2,2017-06-30,RR,Arganil, S. P. Sul (S. Macário),284,2,race/volta-a-portugal-do-futuro/2017/stage-2,150.9
998,Volta a Portugal do Futuro 2017  Stage 3,2017-07-01,RR,Tondela,Sabugal,284,3,race/volta-a-portugal-do-futuro/2017/stage-3,150.6
999,Volta a Portugal do Futuro 2017  Stage 4,2017-07-02,RR,Sabugal,Alcains,284,4,race/volta-a-portugal-do-futuro/2017/stage-4,148.2
1000,National Championships Iceland - Road Race 2017,2017-07-01,RR,Start,Finish,285,0,race/national-championships-iceland---road-race/2017,0.0
1001,National Championships Iceland U23 - Road Race 2017,2017-07-01,RR,Start,Finish,286,0,race/national-championships-iceland-u23-road-race/2017,0.0
1002,National Championships Turkey - Road Race 2017,2017-07-01,RR,Start,Finish,287,0,race/nc-turkey/2017,0.0
1003,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs 2017,2017-07-01,RR,Zottegem,Zottegem,288,0,race/omloop-het-nieuwsblad-beloften/2017,175.9
1004,Int. Österreich-Rundfahrt-Tour of Austria 2017  Prologue,2017-07-02,Prologue,Graz,Schlossberg,289,1,race/tour-of-austria/2017/prologue,0.8
1005,Int. Österreich-Rundfahrt-Tour of Austria 2017  Stage 1,2017-07-03,RR,Graz,Wien,289,2,race/tour-of-austria/2017/stage-1,193.8
1006,Int. Österreich-Rundfahrt-Tour of Austria 2017  Stage 2,2017-07-04,RR,Wieselburg,Pöggstall,289,3,race/tour-of-austria/2017/stage-2,199.6
1007,Int. Österreich-Rundfahrt-Tour of Austria 2017  Stage 3,2017-07-05,RR,Wieselburg,Altheim,289,4,race/tour-of-austria/2017/stage-3,226.2
1008,Int. Österreich-Rundfahrt-Tour of Austria 2017  Stage 4,2017-07-06,RR,Salzburg,Kitzbüheler Horn,289,5,race/tour-of-austria/2017/stage-4,82.7
1009,Int. Österreich-Rundfahrt-Tour of Austria 2017  Stage 5,2017-07-07,RR,Kitzbühel,St. Johann,289,6,race/tour-of-austria/2017/stage-5,212.5
1010,Int. Österreich-Rundfahrt-Tour of Austria 2017  Stage 6,2017-07-08,RR,Start,Finish,289,7,race/tour-of-austria/2017/stage-6,203.9
1011,KOGA Slag om Norg 2017,2017-07-02,RR,Norg,Norg,290,0,race/koga-slag-om-norg/2017,190.5
1012,Sibiu Cycling Tour 2017  Prologue,2017-07-05,Prologue,Sibiu,Sibiu,291,1,race/sibiu-cycling-tour/2017/prologue,2.3
1013,Sibiu Cycling Tour 2017  Stage 1,2017-07-06,RR,Sibiu,Sibiu,291,2,race/sibiu-cycling-tour/2017/stage-1,211.8
1014,Sibiu Cycling Tour 2017  Stage 2,2017-07-07,RR,Sibiu,Bâlea Lac,291,3,race/sibiu-cycling-tour/2017/stage-2,160.0
1015,Sibiu Cycling Tour 2017  Stage 3,2017-07-08,RR,Sibiu,Paltinis,291,4,race/sibiu-cycling-tour/2017/stage-3,211.5
1016,Sibiu Cycling Tour 2017  Stage 4,2017-07-09,RR,Sibiu,Sibiu,291,5,race/sibiu-cycling-tour/2017/stage-4,148.4
1017,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho 2017  Prologue,2017-07-05,Prologue,Turcifal,Turcifal,292,1,race/gp-int-torres-vedras/2017/prologue,8.0
1018,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho 2017  Stage 1,2017-07-06,RR,Ventosa,Arruda dos Vinhos,292,2,race/gp-int-torres-vedras/2017/stage-1,140.0
1019,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho 2017  Stage 2,2017-07-07,RR,Sobral Monte Agraco,Alto de Montejunto,292,3,race/gp-int-torres-vedras/2017/stage-2,155.0
1020,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho 2017  Stage 3,2017-07-08,RR,Atouguia da Baleia,Vimeiro,292,4,race/gp-int-torres-vedras/2017/stage-3a,78.0
1021,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho 2017  Stage 3,2017-07-08,RR,Torres Vedras,Torres Vedras,292,5,race/gp-int-torres-vedras/2017/stage-3b,111.0
1022,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho 2017  Stage 4,2017-07-09,RR,Sao Martinho do Porto,Carvoeira,292,6,race/gp-int-torres-vedras/2017/stage-4,162.0
1023,Grote Prijs Stad Sint-Niklaas 2017,2017-07-07,RR,Sint-Niklaas,Sint-Niklaas,293,0,race/grote-prijs-stad-sint-niklaas/2017,180.0
1024,Minsk Cup 2017,2017-07-07,RR,Minsk,Minsk,294,0,race/minsk-cup/2017,176.0
1025,Grand Prix Minsk 2017,2017-07-08,RR,Minsk,Minsk,295,0,race/grand-prix-minsk/2017,145.4
1026,Velothon Wales 2017,2017-07-09,RR,Cardiff,Cardiff,296,0,race/velothon-wales/2017,174.0
1027,Giro del Medio Brenta 2017,2017-07-09,RR,Villa del Conte,Gallio,297,0,race/giro-del-medio-brenta/2017,175.0
1028,Midden Brabant-Poort Omloop 2017,2017-07-09,RR,Start,Finish,298,0,race/midden-brabant-poort-omloop/2017,197.2
1029,Giro Ciclistico della Valle d'Aosta Mont Blanc 2017  Prologue,2017-07-12,Prologue,Saint Gervais Mont Blanc,Saint Nicolas de Veroce,299,1,race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2017/prologue,8.0
1030,Giro Ciclistico della Valle d'Aosta Mont Blanc 2017  Stage 1,2017-07-13,RR,Quassolo,Quincinetto (Scalaro),299,2,race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2017/stage-1,172.6
1031,Giro Ciclistico della Valle d'Aosta Mont Blanc 2017  Stage 2,2017-07-14,RR,Villeneuve,Introd (Les Combes),299,3,race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2017/stage-2,138.4
1032,Giro Ciclistico della Valle d'Aosta Mont Blanc 2017  Stage 3,2017-07-15,RR,Valtournenche,Breuil Cervinia,299,4,race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2017/stage-3,170.1
1033,Giro Ciclistico della Valle d'Aosta Mont Blanc 2017  Stage 4,2017-07-16,RR,Aoste,Valgrisenche,299,5,race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2017/stage-4,103.7
1034,National Championships Lebanon - Road Race 2017,2017-07-16,RR,Start,Finish,300,0,race/nc-libanon/2017,0.0
1035,Trofeo Matteotti 2017,2017-07-16,RR,Pescara,Pescara,301,0,race/trofeo-matteotti/2017,188.5
1036,Grand Prix Cerami 2017,2017-07-19,RR,Saint Ghislain,Frameries,302,0,race/gp-cerami/2017,208.5
1037,VOO-Tour de Wallonie 2017  Stage 1,2017-07-22,RR,Stavelot,Marchin,303,1,race/tour-de-wallonie/2017/stage-1,189.9
1038,VOO-Tour de Wallonie 2017  Stage 2,2017-07-23,RR,Chaudfontain,Seraing,303,2,race/tour-de-wallonie/2017/stage-2,192.8
1039,VOO-Tour de Wallonie 2017  Stage 3,2017-07-24,RR,Arlon,Houffalize,303,3,race/tour-de-wallonie/2017/stage-3,181.4
1040,VOO-Tour de Wallonie 2017  Stage 4,2017-07-25,RR,Bruxelles,Profondeville,303,4,race/tour-de-wallonie/2017/stage-4,164.1
1041,VOO-Tour de Wallonie 2017  Stage 5,2017-07-26,RR,Chièvres,Thuin,303,5,race/tour-de-wallonie/2017/stage-5,184.4
1042,Grand Prix de la ville de Pérenchies 2017,2017-07-23,RR,Pérenchies,Pérenchies,304,0,race/grand-prix-de-la-ville-de-perenchies/2017,163.2
1043,Prueba Villafranca-Ordiziako Klasika 2017,2017-07-25,RR,Ordizia,Ordizia,305,0,race/prueba-villafranca/2017,165.7
1044,Dookola Mazowsza 2017  Prologue,2017-07-25,Prologue,Start,Finish,306,1,race/dookola-mazowsza/2017/prologue,0.0
1045,Dookola Mazowsza 2017  Stage 1,2017-07-26,RR,Teresin,Teresin,306,2,race/dookola-mazowsza/2017/stage-1,167.2
1046,Dookola Mazowsza 2017  Stage 2,2017-07-27,RR,Grodzisk Mazowiecki,Grodzisk Mazowiecki,306,3,race/dookola-mazowsza/2017/stage-2,170.6
1047,Dookola Mazowsza 2017  Stage 3,2017-07-28,RR,Odrzywol,Odrzywol,306,4,race/dookola-mazowsza/2017/stage-3,168.5
1048,Dookola Mazowsza 2017  Stage 4,2017-07-29,RR,Kozienice,Kozienice,306,5,race/dookola-mazowsza/2017/stage-4,164.7
1049,Tour Alsace 2017  Prologue,2017-07-26,Prologue,Sausheim,Sausheim,307,1,race/tour-alsace/2017/prologue,4.7
1050,Tour Alsace 2017  Stage 1,2017-07-27,RR,Velleminfroy,Planche des Belles Fille,307,2,race/tour-alsace/2017/stage-1,148.1
1051,Tour Alsace 2017  Stage 2,2017-07-28,RR,Belfort,Blotzheim,307,3,race/tour-alsace/2017/stage-2,144.0
1052,Tour Alsace 2017  Stage 3,2017-07-29,RR,Ribeauvillé,Lac Blanc,307,4,race/tour-alsace/2017/stage-3,165.3
1053,Tour Alsace 2017  Stage 4,2017-07-30,RR,Neuf-Brisac,Dannemari,307,5,race/tour-alsace/2017/stage-4,155.3
1054,National Championships France U23 - ITT 2017,2017-07-27,RR,Saint-Amand-Montrond,Saint-Amand-Montrond,308,0,race/nc-france-itt-u23/2017,27.3
1055,National Championships Russia U23/MJ - ITT 2017,2017-07-28,RR,Start,Finish,309,0,race/nc-russia-u23-itt/2017,0.0
1056,Kreiz Breizh Elites 2017  Stage 1,2017-07-29,RR,Calanhel,Plouray ,310,1,race/kreiz-breizh-elites/2017/stage-1,198.3
1057,Kreiz Breizh Elites 2017  Stage 2,2017-07-30,RR,Ploërdut,Callac,310,2,race/kreiz-breizh-elites/2017/stage-2,83.0
1058,Kreiz Breizh Elites 2017  Stage 3,2017-07-30,RR,Carhaix,Carhaix,310,3,race/kreiz-breizh-elites/2017/stage-3,98.1
1059,Kreiz Breizh Elites 2017  Stage 4,2017-07-31,RR,Guinguamp,Rostrenen,310,4,race/kreiz-breizh-elites/2017/stage-4,151.0
1060,La Poly Normande 2017,2017-07-30,RR,Avranches,Saint-Martin-de-Landelles,311,0,race/la-poly-normande/2017,168.9
1061,Rad am Ring 2017,2017-07-30,RR,Nürburgring,Nürburgring,312,0,race/rad-am-ring/2017,141.2
1062,GP Kranj 2017,2017-07-30,RR,Kranj,Kranj,313,0,race/vn-kranja-memorijal-filipa-majcna/2017,157.3
1063,National Championships France U23 - Road Race 2017,2017-07-30,RR,Saint-Amand-Montrond,Saint-Amand-Montrond,314,0,race/nc-france-u23/2017,172.8
1064,National Championships Russia U23/MJ - Road Race 2017,2017-07-30,RR,Start,Finish,315,0,race/nc-russia-u23/2017,0.0
1065,Circuito de Getxo 'Memorial Ricardo Otxoa' 2017,2017-07-31,RR,Getxo,Getxo,316,0,race/circuito-de-getxo/2017,170.0
1066,Vuelta a Burgos 2017  Stage 1,2017-08-01,RR,Burgos,Burgos,317,1,race/vuelta-a-burgos/2017/stage-1,151.0
1067,Vuelta a Burgos 2017  Stage 2,2017-08-02,RR,Oña,Belorado,317,2,race/vuelta-a-burgos/2017/stage-2,153.0
1068,Vuelta a Burgos 2017  Stage 3,2017-08-03,RR,Oja Guareña,Picón Blanco,317,3,race/vuelta-a-burgos/2017/stage-3,173.0
1069,Vuelta a Burgos 2017  Stage 4,2017-08-04,RR,Bodegas Nabal,Clunia,317,4,race/vuelta-a-burgos/2017/stage-4,147.0
1070,Vuelta a Burgos 2017  Stage 5,2017-08-05,RR,Comunero de Revenga,Lagunas de Neila,317,5,race/vuelta-a-burgos/2017/stage-5,136.0
1071,European Continental Championships - ITT 2017,2017-08-03,RR,Herning,Herning,318,0,race/uec-road-european-championships-itt/2017,46.0
1072,European Continental Championships U23 - ITT 2017,2017-08-03,RR,Herning,Herning,319,0,race/european-championships-itt-u23/2017,31.5
1073,Volta a Portugal em Bicicleta Santander Totta 2017  Prologue,2017-08-04,Prologue,Lisboa,Lisboa,320,1,race/volta-a-portugal/2017/prologue,5.4
1074,Volta a Portugal em Bicicleta Santander Totta 2017  Stage 1,2017-08-05,RR,Vila Franca de Xira, Setúbal,320,2,race/volta-a-portugal/2017/stage-1,203.0
1075,Volta a Portugal em Bicicleta Santander Totta 2017  Stage 2,2017-08-06,RR,Reguengos de Monsaraz, Castelo Branco ,320,3,race/volta-a-portugal/2017/stage-2,214.7
1076,Volta a Portugal em Bicicleta Santander Totta 2017  Stage 3,2017-08-07,RR,F. C. Rodrigo, Bragança,320,4,race/volta-a-portugal/2017/stage-3,162.1
1077,Volta a Portugal em Bicicleta Santander Totta 2017  Stage 4,2017-08-08,RR,Macedo de Cavaleiros, Mondim de Basto (Sr.ª da Graça) ,320,5,race/volta-a-portugal/2017/stage-4,152.7
1078,Volta a Portugal em Bicicleta Santander Totta 2017  Stage 5,2017-08-09,RR,Boticas,Viana do Castelo ,320,6,race/volta-a-portugal/2017/stage-5,179.6
1079,Volta a Portugal em Bicicleta Santander Totta 2017  Stage 6,2017-08-10,RR,Braga,Fafe,320,7,race/volta-a-portugal/2017/stage-6,182.7
1080,Volta a Portugal em Bicicleta Santander Totta 2017  Stage 7,2017-08-12,RR,Lousada,St. Tirso (Monte N. Sr.ª da Assunção),320,8,race/volta-a-portugal/2017/stage-7,161.9
1081,Volta a Portugal em Bicicleta Santander Totta 2017  Stage 8,2017-08-13,RR,Gondomar,Oliveira de Azeméis ,320,9,race/volta-a-portugal/2017/stage-8,159.8
1082,Volta a Portugal em Bicicleta Santander Totta 2017  Stage 9,2017-08-14,RR,Lousã,Guarda,320,10,race/volta-a-portugal/2017/stage-9,184.1
1083,Volta a Portugal em Bicicleta Santander Totta 2017  Stage 10 (ITT),2017-08-15,ITT,Viseu,Viseu,320,11,race/volta-a-portugal/2017/stage-10,20.1
1084,Dwars door het Hageland - Aarschot 2017,2017-08-05,RR,Aarschot,Diest,321,0,race/dwars-door-het-hageland/2017,194.0
1085,European Continental Championships U23 - Road Race 2017,2017-08-05,RR,Herning,Herning,322,0,race/european-championships/2017,160.8
1086,Hansa Bygg Kalmar Grand Prix Road Race 2017,2017-08-05,RR,Kalmar,Kalmar,323,0,race/hansa-bygg-kalmar-grand-prix/2017,188.5
1087,Tour de Ribas 2017,2017-08-05,RR,Odessa,Odessa,324,0,race/tour-de-ribas/2017,154.0
1088, European Continental Championships - Road Race 2017,2017-08-06,RR,Herning,Herning,325,0,race/uec-road-european-championships/2017,241.2
1089,Antwerpse Havenpijl 2017,2017-08-06,RR,Merksem,Merksem,326,0,race/antwerpse-havenpijl/2017,168.0
1090,Odessa Grand Prix 2017,2017-08-06,RR,Odessa,Odessa,327,0,race/odessa-gp/2017,130.0
1091,Tour de l'Ain 2017  Prologue,2017-08-08,Prologue,Bourg-en-Bresse,Bourg-en-Bresse,328,1,race/tour-de-l-ain/2017/prologue,3.8
1092,Tour de l'Ain 2017  Stage 1,2017-08-09,RR,Polliat,Trévoux,328,2,race/tour-de-l-ain/2017/stage-1,141.1
1093,Tour de l'Ain 2017  Stage 2,2017-08-10,RR,Ambérieu-en-Bugey,Saint-Vulbas,328,3,race/tour-de-l-ain/2017/stage-2,145.0
1094,Tour de l'Ain 2017  Stage 3,2017-08-11,RR,Lagnieu, Oyonnax,328,4,race/tour-de-l-ain/2017/stage-3,135.2
1095,Tour de l'Ain 2017  Stage 4,2017-08-12,RR,Lélex,Culoz,328,5,race/tour-de-l-ain/2017/stage-4,111.2
1096,Cycling Tour Of Szeklerland 2017  Prologue,2017-08-09,Prologue,Sankt Georg,Sankt Georg,329,1,race/tour-of-szeklerland/2017/prologue,5.33
1097,Cycling Tour Of Szeklerland 2017  Stage 1,2017-08-10,RR,Covasna,Odorheiu Secuiesc,329,2,race/tour-of-szeklerland/2017/stage-1,160.8
1098,Cycling Tour Of Szeklerland 2017  Stage 2,2017-08-11,RR,Odorheiu Secuies,Miercurea Ciuc,329,3,race/tour-of-szeklerland/2017/stage-2,169.3
1099,Cycling Tour Of Szeklerland 2017  Stage 3 (ITT),2017-08-12,ITT,Harmaskeresz,Harghita bai,329,4,race/tour-of-szeklerland/2017/stage-3a,6.2
1100,Cycling Tour Of Szeklerland 2017  Stage 3,2017-08-12,RR,Miercurea Ciuc,Miercurea Ciuc,329,5,race/tour-of-szeklerland/2017/stage-3b,125.4
1101,Arctic Race of Norway 2017  Stage 1,2017-08-10,RR,Engenes (Andørja),Narvik,330,1,race/arctic-race-of-norway/2017/stage-1,156.5
1102,Arctic Race of Norway 2017  Stage 2,2017-08-11,RR,Sjøvegan,Bardufoss,330,2,race/arctic-race-of-norway/2017/stage-2,184.5
1103,Arctic Race of Norway 2017  Stage 3,2017-08-12,RR,Lyngseidet,Finnvikdalen (Tromsø),330,3,race/arctic-race-of-norway/2017/stage-3,185.5
1104,Arctic Race of Norway 2017  Stage 4,2017-08-13,RR,Tromsø,Tromsø,330,4,race/arctic-race-of-norway/2017/stage-4,160.5
1105,Czech Cycling Tour 2017  Stage 1 (TTT),2017-08-10,TTT,Unicov,Unicov,331,1,race/czech-cycling-tour/2017/stage-1,18.6
1106,Czech Cycling Tour 2017  Stage 2,2017-08-11,RR,Olomouc,Frydek-Mistek,331,2,race/czech-cycling-tour/2017/stage-2,200.0
1107,Czech Cycling Tour 2017  Stage 3,2017-08-12,RR,Mohelnice,Sternberk,331,3,race/czech-cycling-tour/2017/stage-3,187.0
1108,Czech Cycling Tour 2017  Stage 4,2017-08-13,RR,Olomouc,Dolany,331,4,race/czech-cycling-tour/2017/stage-4,157.0
1109,Memorial Henryka Lasaka 2017,2017-08-12,RR,Sucha Beskidzka,Sucha Beskidzka,332,0,race/memorial-henryka-lasaka/2017,165.5
1110,Gran Premio Sportivi di Poggiana - Trofeo Bonin Costruzioni-7th Gran premio Pasta Zara 2017,2017-08-13,RR,Poggiana,Poggiana,333,0,race/gp-di-poggiana/2017,169.8
