,Stage_Name,Date,Stage_Type,Start,Finish,Race_ID,Stage#,url,Length
192,La Tropicale Amissa Bongo 2018  Stage 3,2018-01-17,RR,Fougamou,Lambaréné,0,3,race/la-tropicale-amissa-bongo/2018/stage-3,114.0
193,La Tropicale Amissa Bongo 2018  Stage 4,2018-01-18,RR,Ndjolé,Mitzic,0,4,race/la-tropicale-amissa-bongo/2018/stage-4,182.0
194,La Tropicale Amissa Bongo 2018  Stage 5,2018-01-19,RR,Oyem,Ambam ,0,5,race/la-tropicale-amissa-bongo/2018/stage-5,141.0
195,La Tropicale Amissa Bongo 2018  Stage 6,2018-01-20,RR,Bitam,Oyem,0,6,race/la-tropicale-amissa-bongo/2018/stage-6,115.0
196,La Tropicale Amissa Bongo 2018  Stage 7,2018-01-21,RR,Bikélé,Libreville,0,7,race/la-tropicale-amissa-bongo/2018/stage-7,140.0
197,Tour International des Zibans 2018  Stage 1,2018-01-26,RR,Biskra,Biskra,1,1,race/tour-international-des-zibans/2018/stage-1,197.0
198,Tour International des Zibans 2018  Stage 2,2018-01-27,RR,Biskra,Biskra,1,2,race/tour-international-des-zibans/2018/stage-2,120.0
199,Tour International des Zibans 2018  Stage 3,2018-01-28,RR,Biskra,El Kantara,1,3,race/tour-international-des-zibans/2018/stage-3,154.1
200,Tour International des Zibans 2018  Stage 4,2018-01-29,RR,Biskra, Tolga,1,4,race/tour-international-des-zibans/2018/stage-4,146.0
201,Coupe des Nations de l'Espoir Blue Line 2018  Stage 1,2018-01-31,RR,Douala,Douala,2,1,race/coupe-des-nations-de-l-espoir-blue-line/2018/stage-1,92.0
202,Coupe des Nations de l'Espoir Blue Line 2018  Stage 2,2018-02-01,RR,Idenao,Douala,2,2,race/coupe-des-nations-de-l-espoir-blue-line/2018/stage-2,147.0
203,Coupe des Nations de l'Espoir Blue Line 2018  Stage 3,2018-02-03,RR,Yaoundé,Yaoundé,2,3,race/coupe-des-nations-de-l-espoir-blue-line/2018/stage-4,101.8
204,Coupe des Nations de l'Espoir Blue Line 2018  Stage 4,2018-02-04,RR,Akono,Yaoundé,2,4,race/coupe-des-nations-de-l-espoir-blue-line/2018/stage-5,71.5
205,National Championships Namibia - ITT 2018,2018-02-02,RR,Windhoek,Windhoek,3,0,race/nc-namibia-itt/2018,45.0
206,National Championships Namibia - Road Race 2018,2018-02-04,RR,Windhoek,Windhoek,4,0,race/nc-namibia/2018,145.0
207,National Championships Namibia U23 - Road Race 2018,2018-02-04,RR,Windhoek,Windhoek,5,0,race/nc-namibia-u23-rr/2018,145.0
208,National Championships South Africa - ITT 2018,2018-02-07,RR,Oudtshoorn,Oudtshoorn,6,0,race/nc-south-africa-itt/2018,43.8
209,National Championships South Africa U23 - ITT 2018,2018-02-07,RR,Oudtshoorn,Oudtshoorn,7,0,race/nc-south-africa-u23-itt/2018,43.8
210,National Championships South Africa - Road Race 2018,2018-02-10,RR,Oudtshoorn,Oudtshoorn,8,0,race/nc-south-africa/2018,154.8
211,National Championships South Africa U23 - Road Race 2018,2018-02-10,RR,Oudtshoorn,Oudtshoorn,9,0,race/nc-south-africa-u23/2018,154.8
212,African Continental Championships - TTT 2018,2018-02-14,RR,Kigali,Kigali,10,0,race/african-cycling-championships-ttt/2018,40.0
213,African Continental Championships - ITT 2018,2018-02-15,RR,Kigali,Kigali,11,0,race/african-continental-championships-itt/2018,40.0
214,African Continental Championships - Road Race 2018,2018-02-18,RR,Kigali,Kigali,12,0,race/african-championships/2018,156.0
215,Grand Prix International de la ville d'Alger 2018  Prologue,2018-02-20,Prologue,Souidania,Souidania,13,1,race/gp-de-la-ville-d-alger/2018/prologue,2.4
216,Grand Prix International de la ville d'Alger 2018  Stage 2,2018-02-21,RR,Zéralda,Zéralda,13,2,race/gp-de-la-ville-d-alger/2018/stage-2,137.3
217,Grand Prix International de la ville d'Alger 2018  Stage 3,2018-02-22,RR,Rouiba,Rouiba,13,3,race/gp-de-la-ville-d-alger/2018/stage-3,112.5
218,Grand Prix International de la ville d'Alger 2018  Stage 4,2018-02-23,RR,Alger,Alger,13,4,race/gp-de-la-ville-d-alger/2018/stage-4,106.2
219,Tour Cycliste International de la Pharmacie Centrale de Tunisie 2018  Stage 1,2018-03-20,RR,Tunis,Kairouan,14,1,race/tour-pharmacie-centrale-tunisie/2018/stage-1,162.0
220,Tour Cycliste International de la Pharmacie Centrale de Tunisie 2018  Stage 2,2018-03-21,RR,Kairouan,Le Kef,14,2,race/tour-pharmacie-centrale-tunisie/2018/stage-2,172.0
221,Grand Prix International de la Pharmacie Centrale de Tunisie 2018,2018-03-23,RR,Start,Finish,15,0,race/grand-prix-international-de-la-pharmacie-centrale-/2018,192.0
222,Tour d'Algérie Cycliste 2018  Stage 1,2018-03-27,RR,Tamanrasset,Tamanrasset,16,1,race/tour-d-algerie-cycliste/2018/stage-1,136.5
223,Tour d'Algérie Cycliste 2018  Stage 2,2018-03-28,RR,Tlemcen,Sidi Bel-Abbès,16,2,race/tour-d-algerie-cycliste/2018/stage-2,160.0
224,Tour d'Algérie Cycliste 2018  Stage 3,2018-03-29,RR,Mascara,Tiaret,16,3,race/tour-d-algerie-cycliste/2018/stage-3,157.0
225,Tour d'Algérie Cycliste 2018  Stage 4,2018-03-30,RR,Tiaret,Médéa ,16,4,race/tour-d-algerie-cycliste/2018/stage-4,178.0
226,Tour d'Algérie Cycliste 2018  Stage 5,2018-03-31,RR,Médéa, Bouira (Tikjda) ,16,5,race/tour-d-algerie-cycliste/2018/stage-5,126.5
227,Tour d'Algérie Cycliste 2018  Stage 6,2018-04-01,RR,Bouira,Béjaïa,16,6,race/tour-d-algerie-cycliste/2018/stage-6,133.0
228,Tour d'Algérie Cycliste 2018  Stage 7,2018-04-02,RR,Béjaïa,Ouzou,16,7,race/tour-d-algerie-cycliste/2018/stage-7,121.0
229,Tour du Maroc 2018  Stage 1,2018-04-06,RR,Rabat,Meknès,17,1,race/tour-du-maroc/2018/stage-1,135.2
230,Tour du Maroc 2018  Stage 2,2018-04-07,RR,Fès,Khénifra,17,2,race/tour-du-maroc/2018/stage-2,158.1
231,Tour du Maroc 2018  Stage 3,2018-04-08,RR,Beni Mellal,Marrakech,17,3,race/tour-du-maroc/2018/stage-3,193.5
232,Tour du Maroc 2018  Stage 4,2018-04-09,RR,Marrakech,Ouarzazate,17,4,race/tour-du-maroc/2018/stage-4,193.0
233,Tour du Maroc 2018  Stage 5,2018-04-10,RR,Ouarzazate,Zagora,17,5,race/tour-du-maroc/2018/stage-5,142.8
234,Tour du Maroc 2018  Stage 6,2018-04-11,RR,Tezenakht,Taroudant,17,6,race/tour-du-maroc/2018/stage-6,187.7
235,Tour du Maroc 2018  Stage 7,2018-04-12,RR,Taroudant,Agadir,17,7,race/tour-du-maroc/2018/stage-7,110.3
236,Tour du Maroc 2018  Stage 8,2018-04-13,RR,Agadir,Essaouira,17,8,race/tour-du-maroc/2018/stage-8,170.0
237,Tour du Maroc 2018  Stage 9,2018-04-14,RR,Safi,El Jadida,17,9,race/tour-du-maroc/2018/stage-9,151.5
238,Tour du Maroc 2018  Stage 10,2018-04-15,RR,El Jadida,Casablanca,17,10,race/tour-du-maroc/2018/stage-10,127.5
239,Tour du Sénégal 2018  Stage 1,2018-04-22,RR,Dakar,Thies,18,1,race/tour-du-senegal/2018/stage-1,1143.3
240,Tour du Sénégal 2018  Stage 2,2018-04-23,RR,Thies,St Louis,18,2,race/tour-du-senegal/2018/stage-2,181.8
241,Tour du Sénégal 2018  Stage 3,2018-04-24,RR,St Louis,Pire-Goureye,18,3,race/tour-du-senegal/2018/stage-3,148.5
242,Tour du Sénégal 2018  Stage 4,2018-04-25,RR,Thies,Thies,18,4,race/tour-du-senegal/2018/stage-4,108.0
243,Tour du Sénégal 2018  Stage 5,2018-04-26,RR,Thies,Ndangane,18,5,race/tour-du-senegal/2018/stage-5,158.2
244,Tour du Sénégal 2018  Stage 6,2018-04-27,RR,Ndangane,Ngueniene,18,6,race/tour-du-senegal/2018/stage-6,114.9
245,Tour du Sénégal 2018  Stage 7,2018-04-28,RR,Ngaparou,Ngaparou,18,7,race/tour-du-senegal/2018/stage-7,140.0
246,Tour du Sénégal 2018  Stage 8,2018-04-29,RR,Dakar,Dakar,18,8,race/tour-du-senegal/2018/stage-8,102.4
247,Tour de Limpopo 2018  Stage 1,2018-04-23,RR,Polokwane,Tzaneen,19,1,race/tour-de-limpopo/2018/stage-1,96.4
248,Tour de Limpopo 2018  Stage 2,2018-04-24,RR,Tzaneen,Tzaneen,19,2,race/tour-de-limpopo/2018/stage-2,175.0
249,Tour de Limpopo 2018  Stage 3 (TTT),2018-04-25,TTT,Tzaneen,Tzaneen,19,3,race/tour-de-limpopo/2018/stage-3,28.8
250,Tour de Limpopo 2018  Stage 4,2018-04-26,RR,Tzaneen,Polokwane,19,4,race/tour-de-limpopo/2018/stage-4,96.9
251,Tour International de la Wilaya d'Oran 2018  Stage 1,2018-05-04,RR,Oran,Oran,20,1,race/tour-internationale-d-oranie/2018/stage-1,148.6
252,Tour International de la Wilaya d'Oran 2018  Stage 2,2018-05-05,RR,Oran, Oran ,20,2,race/tour-internationale-d-oranie/2018/stage-2,139.5
253,Tour International de la Wilaya d'Oran 2018  Stage 3,2018-05-06,RR,Oran,Oran,20,3,race/tour-internationale-d-oranie/2018/stage-3,97.6
254,Tour International de la Wilaya d'Oran 2018  Stage 4,2018-05-07,RR,Ain Turck,Ain Turck,20,4,race/tour-internationale-d-oranie/2018/stage-4,128.2
255,100 Cycle Challenge 2018,2018-05-06,RR,Start,Finish,21,0,race/100-cycle-challenge/2018,0.0
256,Tour du Cameroun 2018  Stage 1,2018-05-26,RR,Pouma,Kribi,22,1,race/tour-du-cameroun/2018/stage-1,154.4
257,Tour du Cameroun 2018  Stage 2,2018-05-27,RR,Kribi,Douala,22,2,race/tour-du-cameroun/2018/stage-2,175.7
258,Tour du Cameroun 2018  Stage 3,2018-05-28,RR,Douala,Douala,22,3,race/tour-du-cameroun/2018/stage-3,108.0
259,Tour du Cameroun 2018  Stage 4,2018-05-29,RR,Douala,Limbe,22,4,race/tour-du-cameroun/2018/stage-4,75.5
260,Tour du Cameroun 2018  Stage 5,2018-05-31,RR,Mbanga,Bafang,22,5,race/tour-du-cameroun/2018/stage-5,121.5
261,Tour du Cameroun 2018  Stage 6,2018-06-01,RR,Bafoussam,Bafoussam,22,6,race/tour-du-cameroun/2018/stage-6,98.0
262,Tour du Cameroun 2018  Stage 7,2018-06-02,RR,Tonga,Tonga,22,7,race/tour-du-cameroun/2018/stage-7,83.7
263,Tour du Cameroun 2018  Stage 8,2018-06-03,RR,Bafia,Yaoundé,22,8,race/tour-du-cameroun/2018/stage-8,122.8
264,National Championships Mauritius - ITT 2018,2018-06-18,RR,Start,Finish,23,0,race/nc-mauritius-itt/2018,0.0
265,National Championships Eritrea - ITT 2018,2018-06-22,RR,Start,Finish,24,0,race/nc-eritrea-itt/2018,0.0
266,National Championships Rwanda - ITT 2018,2018-06-23,RR,Nyamata,Nyamata,25,0,race/nc-rwanda-itt/2018,41.8
267,National Championships Eritrea - Road Race 2018,2018-06-24,RR,Start,Finish,26,0,race/nc-eritrea/2018,0.0
268,National Championships Mauritius - Road Race 2018,2018-06-24,RR,Start,Finish,27,0,race/nc-mauritius/2018,0.0
269,National Championships Rwanda - Road Race 2018,2018-06-24,RR,Kigali,Kigali,28,0,race/nc-rwanda/2018,150.0
270,National Championships Ethiopia - ITT 2018,2018-06-25,RR,Mekele,Mekele,29,0,race/nc-ethiopia-itt/2018,40.0
271,National Championships Tunisia - ITT 2018,2018-06-28,RR,Start,Finish,30,0,race/nc-tunisia-itt/2018,0.0
272,National Championships Morocco - ITT 2018,2018-06-29,RR,Start,Finish,31,0,race/nc-morocco-itt/2018,0.0
273,National Championships Angola - Road Race 2018,2018-07-01,RR,Start,Finish,32,0,race/nc-angola/2018,150.0
274,National Championships Morocco - Road Race 2018,2018-07-01,RR,Start,Finish,33,0,race/nc-morocco/2018,0.0
275,National Championships Tunisia - Road Race 2018,2018-07-01,RR,Start,Finish,34,0,race/nc-tunisia/2018,0.0
276,National Championships Algeria - ITT 2018,2018-07-08,RR,Start,Finish,35,0,race/nc-algeria-itt/2018,0.0
277,National Championships Algeria - Road Race 2018,2018-07-10,RR,Start,Finish,36,0,race/nc-algeria/2018,0.0
278,Tour of Rwanda 2018  Stage 1,2018-08-05,RR,Rwamagana,Rwamagana,37,1,race/tour-of-rwanda/2018/stage-1,97.5
279,Tour of Rwanda 2018  Stage 2,2018-08-06,RR,Kigali,Huye,37,2,race/tour-of-rwanda/2018/stage-2,120.5
280,Tour of Rwanda 2018  Stage 3,2018-08-07,RR,Huye,Musanze,37,3,race/tour-of-rwanda/2018/stage-3,199.7
281,Tour of Rwanda 2018  Stage 4,2018-08-08,RR,Musanze,Karongi,37,4,race/tour-of-rwanda/2018/stage-4,135.8
282,Tour of Rwanda 2018  Stage 5,2018-08-09,RR,Karongi,Rubavu,37,5,race/tour-of-rwanda/2018/stage-5,95.0
283,Tour of Rwanda 2018  Stage 6,2018-08-10,RR,Rubavu,Kinigi,37,6,race/tour-of-rwanda/2018/stage-6,108.5
284,Tour of Rwanda 2018  Stage 7,2018-08-11,RR,Musanze,Kigali,37,7,race/tour-of-rwanda/2018/stage-7,107.4
285,Tour of Rwanda 2018  Stage 8,2018-08-12,RR,Kigali,Kigali,37,8,race/tour-of-rwanda/2018/stage-8,82.2
286,Tour de Côte d'Ivoire-Tour de la Réconciliation 2018  Stage 1,2018-09-09,RR,Bouaké,Bouaké,38,1,race/tour-de-cote-d-ivoire/2018/stage-1,99.3
287,Tour de Côte d'Ivoire-Tour de la Réconciliation 2018  Stage 2,2018-09-10,RR,Daoukro,Daoukro,38,2,race/tour-de-cote-d-ivoire/2018/stage-2,120.0
288,Tour de Côte d'Ivoire-Tour de la Réconciliation 2018  Stage 3,2018-09-11,RR,Bonahouin,Adzopé ,38,3,race/tour-de-cote-d-ivoire/2018/stage-3,95.0
289,Tour de Côte d'Ivoire-Tour de la Réconciliation 2018  Stage 4 (ITT),2018-09-12,ITT,Kotoganda,Tanda,38,4,race/tour-de-cote-d-ivoire/2018/stage-4,28.6
290,Tour de Côte d'Ivoire-Tour de la Réconciliation 2018  Stage 5,2018-09-13,RR,Bondoukou,Bondoukou,38,5,race/tour-de-cote-d-ivoire/2018/stage-5,101.0
291,Tour de Côte d'Ivoire-Tour de la Réconciliation 2018  Stage 6,2018-09-14,RR,Yakassé-Féyassé,Agnibilekro,38,6,race/tour-de-cote-d-ivoire/2018/stage-6,65.0
292,Tour de Côte d'Ivoire-Tour de la Réconciliation 2018  Stage 7,2018-09-15,RR,Abengourou,Abengourou,38,7,race/tour-de-cote-d-ivoire/2018/stage-7,96.0
293,Grand Prix Chantal Biya 2018  Stage 1,2018-09-26,RR,Douala,Douala,39,1,race/grand-prix-chantal-biya/2018/stage-1,92.0
294,Grand Prix Chantal Biya 2018  Stage 2,2018-09-27,RR,Yaoundé,Nanga Eboko,39,2,race/grand-prix-chantal-biya/2018/stage-2,152.0
295,Grand Prix Chantal Biya 2018  Stage 3,2018-09-28,RR,Yaoundé,Ebolowa,39,3,race/grand-prix-chantal-biya/2018/stage-3,151.0
296,Grand Prix Chantal Biya 2018  Stage 4,2018-09-29,RR,Ngolbang,Meyomessala,39,4,race/grand-prix-chantal-biya/2018/stage-4,134.0
297,Grand Prix Chantal Biya 2018  Stage 5,2018-09-30,RR,Sangmelina,Yaoundé,39,5,race/grand-prix-chantal-biya/2018/stage-5,170.0
298,Tour du Faso 2018  Stage 1,2018-10-26,RR,Ouagadougou,Manga,40,1,race/tour-du-faso/2018/stage-1,100.3
299,Tour du Faso 2018  Stage 2,2018-10-27,RR,Manga,Bolgatanga,40,2,race/tour-du-faso/2018/stage-2,155.0
300,Tour du Faso 2018  Stage 3,2018-10-28,RR,Bolgatanga,Po,40,3,race/tour-du-faso/2018/stage-3,75.6
301,Tour du Faso 2018  Stage 4,2018-10-29,RR,Laye,Ouahigouya,40,4,race/tour-du-faso/2018/stage-4,148.0
302,Tour du Faso 2018  Stage 5,2018-10-30,RR,Yako,Ziniare,40,5,race/tour-du-faso/2018/stage-5,145.6
303,Tour du Faso 2018  Stage 6 (TTT),2018-10-31,TTT,Sabou,Koudougou,40,6,race/tour-du-faso/2018/stage-6,31.0
304,Tour du Faso 2018  Stage 7,2018-11-01,RR,Orodara,Bobo Dioulasso,40,7,race/tour-du-faso/2018/stage-7,122.0
305,Tour du Faso 2018  Stage 8,2018-11-02,RR,Bobo Dioulasso,Boromo,40,8,race/tour-du-faso/2018/stage-8,176.0
306,Tour du Faso 2018  Stage 9,2018-11-03,RR,Loumbila,Kaya,40,9,race/tour-du-faso/2018/stage-9,90.9
307,Tour du Faso 2018  Stage 10,2018-11-04,RR,Zorgho,Ouagadougou,40,10,race/tour-du-faso/2018/stage-10,127.0
308,Africa Cup - TTT 2018,2018-11-21,RR,Asmara,Asmara,41,0,race/africa-cup-ttt/2018,0.0
309,Africa Cup - ITT 2018,2018-11-22,RR,Asmara,Asmara,42,0,race/africa-cup-itt/2018,36.0
310,Africa Cup 2018,2018-11-25,RR,Asmara,Asmara,43,0,race/africa-cup/2018,160.0
311,Sharjah Tour 2018  Stage 1 (ITT),2018-01-24,ITT,Sharjah,Sharjah,0,1,race/sharjah-international-cycling-tour/2018/stage-1,10.2
312,Sharjah Tour 2018  Stage 2,2018-01-25,RR,Al Batayeh,Al Malaiha,0,2,race/sharjah-international-cycling-tour/2018/stage-2,151.6
313,Sharjah Tour 2018  Stage 3,2018-01-26,RR,Dibba,Wadi Al Hilo,0,3,race/sharjah-international-cycling-tour/2018/stage-3,116.7
314,Sharjah Tour 2018  Stage 4,2018-01-27,RR,Sharjah,Sharjah,0,4,race/sharjah-international-cycling-tour/2018/stage-4,99.1
315,Tour of Indonesia 2018  Stage 1,2018-01-25,RR,Prambanan,Ngawi,1,1,race/speedy-tour-d-indonesia/2018/stage-1,127.4
316,Tour of Indonesia 2018  Stage 2,2018-01-26,RR, Madiun, Mojokerto,1,2,race/speedy-tour-d-indonesia/2018/stage-2,117.5
317,Tour of Indonesia 2018  Stage 3,2018-01-27,RR,Probolinggo,Banyuwangi,1,3,race/speedy-tour-d-indonesia/2018/stage-3,202.0
318,Tour of Indonesia 2018  Stage 4,2018-01-28,RR,Gilimanuk,Den Pasar,1,4,race/speedy-tour-d-indonesia/2018/stage-4,155.0
319,Dubai Tour 2018  Stage 1,2018-02-06,RR,Skydive Dubai,Palm Jumeirah,2,1,race/dubai-tour/2018/stage-1,167.0
320,Dubai Tour 2018  Stage 2,2018-02-07,RR,Skydive Dubai,Ras al Khaimah,2,2,race/dubai-tour/2018/stage-2,190.0
321,Dubai Tour 2018  Stage 3,2018-02-08,RR,Skydive Dubai,Fujairah,2,3,race/dubai-tour/2018/stage-3,183.0
322,Dubai Tour 2018  Stage 4,2018-02-09,RR,Skydive Dubai,Hatta Dam,2,4,race/dubai-tour/2018/stage-4,172.0
323,Dubai Tour 2018  Stage 5,2018-02-10,RR,Skydive Dubai,City Walk,2,5,race/dubai-tour/2018/stage-5,129.0
324,Asian Cycling Championships - TTT 2018,2018-02-08,RR,Naypyidaw,Naypyidaw,3,0,race/asian-continental-championships-ttt/2018,70.0
325,Asian Cycling Championships U23 - ITT 2018,2018-02-09,RR,Naypyidaw,Naypyidaw,4,0,race/asian-cycling-championships-itt-we2/2018,34.0
326,Asian Cycling Championships - ITT 2018,2018-02-10,RR,Naypyidaw,Naypyidaw,5,0,race/asian-cycling-championships-itt/2018,42.0
327,Asian Cycling Championships U23 - Road Race 2018,2018-02-11,RR,Naypyidaw,Naypyidaw,6,0,race/asian-championships-mu/2018,156.0
328,Asian Cycling Championships - Road Race 2018,2018-02-12,RR,Naypyidaw,Naypyidaw,7,0,race/asian-championships/2018,176.0
329,Tour of Oman 2018  Stage 1,2018-02-13,RR,Nizwa,Sultan Qaboos University,8,1,race/tour-of-oman/2018/stage-1,162.5
330,Tour of Oman 2018  Stage 2,2018-02-14,RR,Sultan Qaboos University,Al Bustan,8,2,race/tour-of-oman/2018/stage-2,167.5
331,Tour of Oman 2018  Stage 3,2018-02-15,RR,German University of Technology,Wadi Dayqah Dam,8,3,race/tour-of-oman/2018/stage-3,179.5
332,Tour of Oman 2018  Stage 4,2018-02-16,RR,Yiti (Al Sifah),Ministry of Tourism,8,4,race/tour-of-oman/2018/stage-4,117.5
333,Tour of Oman 2018  Stage 5,2018-02-17,RR,Sama'il,Jabal Al Akhdhar (Green Mountain),8,5,race/tour-of-oman/2018/stage-5,152.0
334,Tour of Oman 2018  Stage 6,2018-02-18,RR,Al Mouj Muscat,Matrah Corniche,8,6,race/tour-of-oman/2018/stage-6,135.5
335,Tour de Taiwan 2018  Stage 1,2018-03-11,RR,Taipei City Hall,Taipei City Hall,9,1,race/tour-de-taiwan/2018/stage-1,83.2
336,Tour de Taiwan 2018  Stage 2,2018-03-12,RR,Taouyan City Hall, Jiaobanshan Park,9,2,race/tour-de-taiwan/2018/stage-2,120.0
337,Tour de Taiwan 2018  Stage 3,2018-03-13,RR,HSR Hsinschu Station,Shingan Visitor Information Center,9,3,race/tour-de-taiwan/2018/stage-3,156.3
338,Tour de Taiwan 2018  Stage 4,2018-03-14,RR,Nantou County Hall,Xiangsan Visitor Centre of Sun Moon Lake,9,4,race/tour-de-taiwan/2018/stage-4,166.6
339,Tour de Taiwan 2018  Stage 5,2018-03-15,RR,Pingtung County Hall,Dapeng Bay National Scenic Area,9,5,race/tour-de-taiwan/2018/stage-5,192.8
340,Le Tour de Langkawi 2018  Stage 1,2018-03-18,RR,Kangar,Kulim,10,1,race/tour-de-langkawi/2018/stage-1,147.9
341,Le Tour de Langkawi 2018  Stage 2,2018-03-19,RR,Gerik,Kota Bharu,10,2,race/tour-de-langkawi/2018/stage-2,208.3
342,Le Tour de Langkawi 2018  Stage 3,2018-03-20,RR,Kota Bharu,Kuala Terengganu,10,3,race/tour-de-langkawi/2018/stage-3,166.0
343,Le Tour de Langkawi 2018  Stage 4,2018-03-21,RR,Dungun,Pekan,10,4,race/tour-de-langkawi/2018/stage-4,183.8
344,Le Tour de Langkawi 2018  Stage 5,2018-03-22,RR,Bentong,Cameron Highlands,10,5,race/tour-de-langkawi/2018/stage-5,169.4
345,Le Tour de Langkawi 2018  Stage 6,2018-03-23,RR,Tapah,Tanjung Malim ,10,6,race/tour-de-langkawi/2018/stage-6,108.5
346,Le Tour de Langkawi 2018  Stage 7,2018-03-24,RR,Nilai,Muar,10,7,race/tour-de-langkawi/2018/stage-7,222.4
347,Le Tour de Langkawi 2018  Stage 8,2018-03-25,RR,Rembau,Kuala Lumpur,10,8,race/tour-de-langkawi/2018/stage-8,141.1
348,Tour de Tochigi 2018  Prologue,2018-03-23,Prologue,Yanaka,Yanaka,11,1,race/tour-de-tochigi/2018/prologue,7.25
349,Tour de Tochigi 2018  Stage 2,2018-03-24,RR,Oyama,Nikko,11,2,race/tour-de-tochigi/2018/stage-2,103.0
350,Tour de Tochigi 2018  Stage 3,2018-03-25,RR,Nasu,Moka,11,3,race/tour-de-tochigi/2018/stage-3,146.6
351,National Championships United Arab Emirates - Road Race 2018,2018-03-24,RR,Start,Finish,12,0,race/nc-united-arab-emirates/2018,90.0
352,National Championships United Arab Emirates - ITT 2018,2018-03-31,RR,Start,Finish,13,0,race/nc-united-arab-emirates-itt/2018,33.5
353,"The Princess Maha Chackri Sirindhorn's Cup ""Tour of Thailand"" 2018  Stage 1",2018-04-01,RR,Pattaya,Chanthaburi,14,1,race/tour-of-thailand/2018/stage-1,207.1
354,"The Princess Maha Chackri Sirindhorn's Cup ""Tour of Thailand"" 2018  Stage 2",2018-04-02,RR,Chanthaburi,Aranyarathet,14,2,race/tour-of-thailand/2018/stage-2,173.0
355,"The Princess Maha Chackri Sirindhorn's Cup ""Tour of Thailand"" 2018  Stage 3",2018-04-03,RR,Aranyarathet,Khao Yai,14,3,race/tour-of-thailand/2018/stage-3,177.7
356,"The Princess Maha Chackri Sirindhorn's Cup ""Tour of Thailand"" 2018  Stage 4",2018-04-04,RR,Khao Yai,Nakhon Ratchasima,14,4,race/tour-of-thailand/2018/stage-4,183.4
357,"The Princess Maha Chackri Sirindhorn's Cup ""Tour of Thailand"" 2018  Stage 5",2018-04-05,RR,Nakhon Ratchasima, Roi Et ,14,5,race/tour-of-thailand/2018/stage-5,229.0
358,"The Princess Maha Chackri Sirindhorn's Cup ""Tour of Thailand"" 2018  Stage 6",2018-04-06,RR,Roi Et, Khon Kaen,14,6,race/tour-of-thailand/2018/stage-6,110.7
359,Tour De Lombok Mandalika 2018  Stage 1,2018-04-13,RR,Pantai Kuta Mandalika,Mataram,15,1,race/tour-de-lombok/2018/stage-1,84.4
360,Tour De Lombok Mandalika 2018  Stage 2,2018-04-14,RR,Mataram,Sembalun,15,2,race/tour-de-lombok/2018/stage-2,172.4
361,Tour De Lombok Mandalika 2018  Stage 3,2018-04-15,RR,Mataram,Mataram,15,3,race/tour-de-lombok/2018/stage-3,110.0
362,Sri Lanka T-Cup 2018  Stage 1,2018-05-04,RR,Passikudah,Mahiyanganaya,16,1,race/sri-lanka-t-cup/2018/stage-1,124.0
363,Sri Lanka T-Cup 2018  Stage 2,2018-05-05,RR,Mahiyanganaya,Kandy,16,2,race/sri-lanka-t-cup/2018/stage-2,85.1
364,Sri Lanka T-Cup 2018  Stage 3,2018-05-06,RR,Kandy,Negombo,16,3,race/sri-lanka-t-cup/2018/stage-3,122.0
365,Tour of Japan 2018  Prologue,2018-05-20,Prologue,Sakai,Sakai,17,1,race/tour-of-japan/2018/prologue,2.6
366,Tour of Japan 2018  Stage 2,2018-05-21,RR,Kyoto,Kyoto,17,2,race/tour-of-japan/2018/stage-2,105.0
367,Tour of Japan 2018  Stage 3,2018-05-22,RR,Inabe,Inabe,17,3,race/tour-of-japan/2018/stage-3,127.0
368,Tour of Japan 2018  Stage 4,2018-05-23,RR,Mino,Mino,17,4,race/tour-of-japan/2018/stage-4,139.4
