,Stage_Name,Date,Stage_Type,Start,Finish,Race_ID,Stage#,url,Length
593,Tour de l'Avenir 2008  Stage 8,2008-09-12,RR,Saint-Juéry,Revel (Saint-Ferréol),173,8,race/tour-de-l-avenir/2008/stage-8,135.5
594,Tour de l'Avenir 2008  Stage 9,2008-09-13,RR,Revel,Guzet,173,9,race/tour-de-l-avenir/2008/stage-9,150.5
595,Tour de l'Avenir 2008  Stage 10,2008-09-14,RR,Seix,Mirepoix,173,10,race/tour-de-l-avenir/2008/stage-10,144.5
596,Memorial Davide Fardelli 2008,2008-09-07,RR,Start,Finish,174,0,race/memorial-davide-fardelli/2008,0.0
597,Trofeo Salvatore Morucci 2008,2008-09-07,RR,Start,Finish,175,0,race/trofeo-salvatore-morucci/2008,133.5
598,Tour of Bulgaria 2008  Stage 1,2008-09-08,RR,Troyan,Gabrovo,176,1,race/tour-of-bulgaria/2008/stage-1,112.0
599,Tour of Bulgaria 2008  Stage 2,2008-09-09,RR,Gabrovo,Razgrad,176,2,race/tour-of-bulgaria/2008/stage-2,154.0
600,Tour of Bulgaria 2008  Stage 3,2008-09-10,RR,Razgrad,Varna,176,3,race/tour-of-bulgaria/2008/stage-3,132.0
601,Tour of Bulgaria 2008  Stage 4,2008-09-11,RR,Varna,Bourgas,176,4,race/tour-of-bulgaria/2008/stage-4,133.0
602,Tour of Bulgaria 2008  Stage 5,2008-09-12,RR,Aitos,Kazanlak,176,5,race/tour-of-bulgaria/2008/stage-5,176.0
603,Tour of Bulgaria 2008  Stage 6,2008-09-13,RR,Kazanlak,Stara Zagora,176,6,race/tour-of-bulgaria/2008/stage-6b,95.0
604,Tour of Bulgaria 2008  Stage 6,2008-09-13,RR,Stara Zagora,Svilengrad,176,7,race/tour-of-bulgaria/2008/stage-6a,111.0
605,Tour of Bulgaria 2008  Stage 7,2008-09-14,RR,Svilengrad,Plovdiv,176,8,race/tour-of-bulgaria/2008/stage-7,141.0
606,Chrono Champenois Masculin 2008,2008-09-14,RR,Start,Finish,177,0,race/chrono-champenois-masculin/2008,33.4
607,GP Briek Schotte 2008,2008-09-16,RR,Desselgem,Desselgem,178,0,race/gp-briek-schotte/2008,0.0
608,23rd Grand Prix de la Somme « Conseil Général 80 » 2008,2008-09-19,RR,Start,Finish,179,0,race/gp-de-la-somme/2008,197.0
609,National Championships Austria - ITT 2008,2008-09-19,RR,Start,Finish,180,0,race/nc-austria-itt/2008,28.4
610,Memorial Viviana Manservisi 2008,2008-09-20,RR,Start,Finish,181,0,race/memorial-viviana-manservisi/2008,184.0
611,Lombardia Tour 2008,2008-09-20,RR,Start,Finish,182,0,race/lombardia-tour/2008,163.5
612,Praha - Karlovy Vary - Praha 2008,2008-09-20,RR,Start,Finish,183,0,race/praha-karlovy-vary-praha/2008,0.0
613,Giro del Canavese 2008,2008-09-21,RR,Start,Finish,184,0,race/giro-del-canavese/2008,178.8
614,Trofeo G. Bianchin 2008,2008-09-21,RR,Start,Finish,185,0,race/40th-trofeo-g.-bianchin/2008,171.8
615,Piccolo Giro di Lombardia 2008,2008-10-04,RR,Start,Finish,186,0,race/piccolo-giro-di-lombardia/2008,174.0
616,Tour de Vendée 2008,2008-10-05,RR,Lucon,La Roche Sur Yon,187,0,race/tour-de-vendee/2008,206.0
617,Paris-Tours Espoirs 2008,2008-10-12,RR,Start,Finish,188,0,race/paris-tours-u23/2008,0.0
618,Nationale Sluitingprijs Putte - Kapellen 2008,2008-10-14,RR,Putte,Kapellen,189,0,race/nationale-sluitingsprijs-putte-kapellen/2008,177.0
619,Chrono Des Nations 2008,2008-10-19,RR,Start,Finish,190,0,race/chrono-des-nations/2008,48.5
620,National Championships Eritrea - Road Race 2008,2008-11-02,RR,Start,Finish,191,0,race/nc-eritrea/2008,0.0
621,National Championships New Zealand - ITT 2008,2008-01-11,RR,Start,Finish,0,0,race/nc-new-zealand-itt/2008,40.0
622,National Championships New Zealand - Road Race 2008,2008-01-13,RR,Start,Finish,1,0,race/nc-new-zealand/2008,0.0
623,Tour of Wellington 2008  Stage 1,2008-01-30,RR,Hutt City,Hutt City,2,1,race/tour-of-wellington/2008/stage-1,45.0
624,Tour of Wellington 2008  Stage 2,2008-01-31,RR,Feathersib,Te Waharau,2,2,race/tour-of-wellington/2008/stage-2,133.0
625,Tour of Wellington 2008  Stage 3,2008-02-01,RR,Masterton,Admiral Hill,2,3,race/tour-of-wellington/2008/stage-3,185.0
626,Tour of Wellington 2008  Stage 4,2008-02-02,RR,Gladstone,Gladstone,2,4,race/tour-of-wellington/2008/stage-4,132.0
627,Tour of Wellington 2008  Stage 5,2008-02-02,RR,Masterton,Masterton,2,5,race/tour-of-wellington/2008/stage-5,0.0
628,Tour of Wellington 2008  Stage 6 (ITT),2008-02-03,ITT,Wellington,Wellington,2,6,race/tour-of-wellington/2008/stage-6,12.0
629,Tour of Wellington 2008  Stage 7,2008-02-03,RR,Wellington,Wellington,2,7,race/tour-of-wellington/2008/stage-7,0.0
630,Copa America de Ciclismo 2008,2008-01-06,RR,São Paulo,São Paulo,0,0,race/copa-amarica-de-ciclismo/2008,38.4
631,Tour de San Luis 2008  Prologue,2008-01-22,Prologue,San Luis,San Luis,1,1,race/tour-de-san-luis/2008/prologue,3.5
632,Tour de San Luis 2008  Stage 1,2008-01-23,RR,San Luis,Villa Mercedes,1,2,race/tour-de-san-luis/2008/stage-1,168.4
633,Tour de San Luis 2008  Stage 2,2008-01-24,RR,La Toma,Merlo,1,3,race/tour-de-san-luis/2008/stage-2,168.7
634,Tour de San Luis 2008  Stage 3 (ITT),2008-01-25,ITT,San Luis,San Luis,1,4,race/tour-de-san-luis/2008/stage-3,19.8
635,Tour de San Luis 2008  Stage 4,2008-01-26,RR,San Luis,Mirador El Potrero,1,5,race/tour-de-san-luis/2008/stage-4,157.1
636,Tour de San Luis 2008  Stage 5,2008-01-27,RR,San Luis,San Luis,1,6,race/tour-de-san-luis/2008/stage-5,144.5
637,Vuelta Ciclista a Cuba 2008  Stage 1,2008-02-05,RR,Baracoa,Guantanamo,2,1,race/vuelta-a-cuba/2008/stage-1,153.0
638,Vuelta Ciclista a Cuba 2008  Stage 2,2008-02-06,RR,Guantanamo,Santiago de Cuba,2,2,race/vuelta-a-cuba/2008/stage-2,111.0
639,Vuelta Ciclista a Cuba 2008  Stage 3,2008-02-07,RR,Santiago de Cuba,Manzanillo,2,3,race/vuelta-a-cuba/2008/stage-3,196.0
640,Vuelta Ciclista a Cuba 2008  Stage 4,2008-02-08,RR,Bayamo,Holguin,2,4,race/vuelta-a-cuba/2008/stage-4,109.0
641,Vuelta Ciclista a Cuba 2008  Stage 5,2008-02-09,RR,Las Tunas,Camaguey,2,5,race/vuelta-a-cuba/2008/stage-5,126.0
642,Vuelta Ciclista a Cuba 2008  Stage 6,2008-02-10,RR,Camaguey,Ciego de Avila,2,6,race/vuelta-a-cuba/2008/stage-6,113.0
643,Vuelta Ciclista a Cuba 2008  Stage 7 (ITT),2008-02-11,ITT,Moron,Ciego de Avila,2,7,race/vuelta-a-cuba/2008/stage-7a,35.0
644,Vuelta Ciclista a Cuba 2008  Stage 7,2008-02-11,RR,Ciego de Avila,Sancti Spiritus,2,8,race/vuelta-a-cuba/2008/stage-7b,95.0
645,Vuelta Ciclista a Cuba 2008  Stage 8,2008-02-12,RR,Sancti Spiritus,Topes de Collantes,2,9,race/vuelta-a-cuba/2008/stage-8,137.0
646,Vuelta Ciclista a Cuba 2008  Stage 9,2008-02-13,RR,Cienfuegos,Cienfuegos,2,10,race/vuelta-a-cuba/2008/stage-9a,60.0
647,Vuelta Ciclista a Cuba 2008  Stage 9,2008-02-13,RR,Cienfuegos,Santa Clara,2,11,race/vuelta-a-cuba/2008/stage-9b,65.0
648,Vuelta Ciclista a Cuba 2008  Stage 10,2008-02-14,RR,Santa Clara,Cardenas,2,12,race/vuelta-a-cuba/2008/stage-10,185.0
649,Vuelta Ciclista a Cuba 2008  Stage 11,2008-02-15,RR,Matanzas,San Antonio de los Baños,2,13,race/vuelta-a-cuba/2008/stage-11,120.0
650,Vuelta Ciclista a Cuba 2008  Stage 12,2008-02-16,RR,Artemisa,Pinar del Rio,2,14,race/vuelta-a-cuba/2008/stage-12,164.0
651,Vuelta Ciclista a Cuba 2008  Stage 13,2008-02-17,RR,San Cristobal,Havana,2,15,race/vuelta-a-cuba/2008/stage-13,113.0
652,Tour of Belize 2008  Stage 1,2008-02-13,RR,Belize City,Orange Walk,3,1,race/tour-of-belize/2008/stage-1,198.0
653,Tour of Belize 2008  Stage 2,2008-02-14,RR,Orange Walk,Belize City,3,2,race/tour-of-belize/2008/stage-2,105.0
654,Tour of Belize 2008  Stage 3 (TTT),2008-02-14,TTT,Hattieville,Hattieville,3,3,race/tour-of-belize/2008/stage-3,40.0
655,Tour of Belize 2008  Stage 4,2008-02-15,RR,Belize City,Benque Viejo,3,4,race/tour-of-belize/2008/stage-4,130.0
656,Tour of Belize 2008  Stage 5,2008-02-16,RR,Benque Viejo,Dangriga,3,5,race/tour-of-belize/2008/stage-5,182.0
657,Tour of Belize 2008  Stage 6,2008-02-17,RR,San Ignacio,Belize City,3,6,race/tour-of-belize/2008/stage-6,145.0
658,Vuelta Independencia Nacional 2008  Stage 1,2008-02-23,RR,Santo Domingo,La Romana,4,1,race/vuelta-independencia-nacional/2008/stage-1,104.4
659,Vuelta Independencia Nacional 2008  Stage 2,2008-02-24,RR,San Pedro de Macoris,Santo Domingo,4,2,race/vuelta-independencia-nacional/2008/stage-2,130.5
660,Vuelta Independencia Nacional 2008  Stage 3,2008-02-25,RR,San Cristobal,Barahona,4,3,race/vuelta-independencia-nacional/2008/stage-3,164.0
661,Vuelta Independencia Nacional 2008  Stage 4,2008-02-26,RR,Barahona,Baní,4,4,race/vuelta-independencia-nacional/2008/stage-4,127.0
662,Vuelta Independencia Nacional 2008  Stage 5,2008-02-27,RR,Santo Domingo,Bonao,4,5,race/vuelta-independencia-nacional/2008/stage-5b,80.0
663,Vuelta Independencia Nacional 2008  Stage 5,2008-02-27,RR,Bonao,San Francisco de Macoris,4,6,race/vuelta-independencia-nacional/2008/stage-5a,90.0
664,Vuelta Independencia Nacional 2008  Stage 6,2008-02-28,RR,Moca,Mao Valverde,4,7,race/vuelta-independencia-nacional/2008/stage-6,132.0
665,Vuelta Independencia Nacional 2008  Stage 7,2008-02-29,RR,Santiago de Los Caballeros,Jarabacoa,4,8,race/vuelta-independencia-nacional/2008/stage-7,133.7
666,Vuelta Independencia Nacional 2008  Stage 8,2008-03-01,RR,La Vega,Santo Domingo,4,9,race/vuelta-independencia-nacional/2008/stage-8a,115.0
667,Vuelta Independencia Nacional 2008  Stage 8 (ITT),2008-03-01,ITT,Santo Domingo,Santo Domingo,4,10,race/vuelta-independencia-nacional/2008/stage-8b,10.4
668,Vuelta Independencia Nacional 2008  Stage 9,2008-03-02,RR,Santo Domingo,Santo Domingo,4,11,race/vuelta-independencia-nacional/2008/stage-9,120.0
669,National Championships Mexico - ITT 2008,2008-03-02,RR,Start,Finish,5,0,race/nc-mexico-itt/2008,0.0
670,National Championships Mexico Road Race 2008,2008-03-04,RR,Start,Finish,6,0,race/nc-mexico/2008,0.0
671,National Championships Chile - ITT 2008,2008-03-21,RR,Start,Finish,7,0,race/nc-chile-itt/2008,40.0
672,National Championships Chile - Road Race 2008,2008-03-23,RR,Start,Finish,8,0,race/nc-chile/2008,160.0
673,National Championships Argentina - ITT 2008,2008-04-04,RR,Start,Finish,9,0,race/nc-argentina-itt/2008,0.0
674,National Championships Argentina - Road Race 2008,2008-04-06,RR,Start,Finish,10,0,race/nc-argentina/2008,188.0
675,National Championships Cuba - ITT 2008,2008-04-12,RR,Start,Finish,11,0,race/nc-cuba-itt/2008,0.0
676,National Championships Cuba - Road Race 2008,2008-04-12,RR,Start,Finish,12,0,race/nc-cuba/2008,0.0
677,National Championships Venezuela Itt 2008,2008-04-12,RR,Start,Finish,13,0,race/nc-venezuela-itt/2008,0.0
678,Clasico Aniversario de la Federacion Venezolana de Ciclismo 2008,2008-05-03,RR,Start,Finish,14,0,race/clasico-aniversario-de-la-federacion-venezolana-de/2008,78.0
679,Copa Federacion Venezolana de Ciclismo Corre por la Vida 2008,2008-05-04,RR,Start,Finish,15,0,race/venezolana-de-ciclismo-corre-por-la-vida/2008,104.0
680,Pan-American Championships - ITT 2008,2008-05-09,RR,Start,Finish,16,0,race/panamerican-champ-itt/2008,39.5
681,Vuelta a Colombia 2008  Prologue,2008-05-10,Prologue,Barrancabermeja,Barrancabermeja,17,1,race/vuelta-pilsen-a-colombia/2008/prologue,8.4
682,Vuelta a Colombia 2008  Stage 1,2008-05-11,RR,Barrancabermeja,Bucaramanga,17,2,race/vuelta-pilsen-a-colombia/2008/stage-1,146.9
683,Vuelta a Colombia 2008  Stage 2,2008-05-12,RR,Piedecuesta,El Socorro,17,3,race/vuelta-pilsen-a-colombia/2008/stage-2,136.4
684,Vuelta a Colombia 2008  Stage 3,2008-05-13,RR,El Socorro,Tunja,17,4,race/vuelta-pilsen-a-colombia/2008/stage-3,169.5
685,Vuelta a Colombia 2008  Stage 4,2008-05-14,RR,Tunja,La Vega,17,5,race/vuelta-pilsen-a-colombia/2008/stage-4,192.0
686,Vuelta a Colombia 2008  Stage 5,2008-05-15,RR,San Francisco,La Dorada,17,6,race/vuelta-pilsen-a-colombia/2008/stage-5,135.0
687,Vuelta a Colombia 2008  Stage 6,2008-05-16,RR,Doradal,Santuario,17,7,race/vuelta-pilsen-a-colombia/2008/stage-6,115.3
688,Vuelta a Colombia 2008  Stage 7,2008-05-17,RR,Rio Negro,La Unión,17,8,race/vuelta-pilsen-a-colombia/2008/stage-7,163.6
689,Vuelta a Colombia 2008  Stage 8 (ITT),2008-05-18,ITT,Medellin,Santa Elena,17,9,race/vuelta-pilsen-a-colombia/2008/stage-8,31.0
690,Vuelta a Colombia 2008  Stage 9,2008-05-20,RR,Caldas,Manizales,17,10,race/vuelta-pilsen-a-colombia/2008/stage-9,173.0
691,Vuelta a Colombia 2008  Stage 10,2008-05-21,RR,Manizales,Mariquita,17,11,race/vuelta-pilsen-a-colombia/2008/stage-10,125.1
692,Vuelta a Colombia 2008  Stage 11,2008-05-22,RR,Mariquita,La Linea,17,12,race/vuelta-pilsen-a-colombia/2008/stage-11,176.8
693,Vuelta a Colombia 2008  Stage 12,2008-05-23,RR,Quimbaya,Pereira,17,13,race/vuelta-pilsen-a-colombia/2008/stage-12,158.2
694,Vuelta a Colombia 2008  Stage 13,2008-05-24,RR,Cartago,Cali,17,14,race/vuelta-pilsen-a-colombia/2008/stage-13,190.4
695,Vuelta a Colombia 2008  Stage 14,2008-05-25,RR,Cali,Cali,17,15,race/vuelta-pilsen-a-colombia/2008/stage-14,96.0
696,National Championships Ecuador - Road Race 2008,2008-05-11,RR,Start,Finish,18,0,race/nc-ecuador/2008,0.0
697,Pan-American Championships - Road Race 2008,2008-05-11,RR,Start,Finish,19,0,race/panamerican-championships/2008,0.0
698,Doble Sucre Potosi G.P. Cemento Fancesa 2008  Stage 1,2008-05-14,RR,Sucre,Potosi,20,1,race/doble-sucre-potosi-gp-cemento-fancesa/2008/stage-1,157.0
699,Doble Sucre Potosi G.P. Cemento Fancesa 2008  Stage 2,2008-05-15,RR,Potosi,Potosi,20,2,race/doble-sucre-potosi-gp-cemento-fancesa/2008/stage-2,134.0
700,Doble Sucre Potosi G.P. Cemento Fancesa 2008  Stage 3,2008-05-16,RR,Potosi,Sucre,20,3,race/doble-sucre-potosi-gp-cemento-fancesa/2008/stage-3,158.0
701,Doble Sucre Potosi G.P. Cemento Fancesa 2008  Stage 4,2008-05-17,RR,Sucre,Sucre,20,4,race/doble-sucre-potosi-gp-cemento-fancesa/2008/stage-4,128.0
702,Doble Sucre Potosi G.P. Cemento Fancesa 2008  Stage 5 (ITT),2008-05-18,ITT,Sucre,Sucre,20,5,race/doble-sucre-potosi-gp-cemento-fancesa/2008/stage-5,35.0
703,Tour de Leelanau 2008,2008-05-25,RR,Start,Finish,21,0,race/tour-de-leelanau/2008,177.4
704,Commerce Bank Lehigh Valley Classic 2008,2008-06-03,RR,Start,Finish,22,0,race/commerce-bank-lehigh-valley-classic/2008,136.7
705,Commerce Bank Reading Classic 2008,2008-06-05,RR,Start,Finish,23,0,race/commerce-bank-reading-classic/2008,119.1
706,Coupe des Nations Ville Saguenay 2008  Stage 1,2008-06-05,RR,Chicoutimi,La Baie,24,1,race/coupe-des-nations-ville-saguenay/2008/stage-1,150.9
707,Coupe des Nations Ville Saguenay 2008  Stage 2,2008-06-06,RR,Jonquiere,Jonquiere,24,2,race/coupe-des-nations-ville-saguenay/2008/stage-2,159.9
708,Coupe des Nations Ville Saguenay 2008  Stage 3,2008-06-07,RR,Jonquiere,Jonquiere,24,3,race/coupe-des-nations-ville-saguenay/2008/stage-3,103.2
709,Coupe des Nations Ville Saguenay 2008  Stage 4 (ITT),2008-06-07,ITT,Jonquiere,Jonquiere,24,4,race/coupe-des-nations-ville-saguenay/2008/stage-4,8.6
710,Coupe des Nations Ville Saguenay 2008  Stage 5,2008-06-08,RR,Chicoutimi,Chicoutimi,24,5,race/coupe-des-nations-ville-saguenay/2008/stage-5,117.6
711,Tour de Beauce 2008  Stage 1,2008-06-10,RR,Lac-Etchemin,Lac-Etchemin,25,1,race/tour-de-beauce/2008/stage-1,0.0
712,Tour de Beauce 2008  Stage 2,2008-06-11,RR,Vallée-Jonction,Vallée-Jonction,25,2,race/tour-de-beauce/2008/stage-2,166.0
713,Tour de Beauce 2008  Stage 3,2008-06-12,RR,St-Georges,Mont Mégantic,25,3,race/tour-de-beauce/2008/stage-3,153.0
714,Tour de Beauce 2008  Stage 4 (ITT),2008-06-13,ITT,St-Georges,St-Georges,25,4,race/tour-de-beauce/2008/stage-4a,20.0
715,Tour de Beauce 2008  Stage 4,2008-06-13,RR,St-Georges,St-Georges,25,5,race/tour-de-beauce/2008/stage-4b,60.0
716,Tour de Beauce 2008  Stage 5,2008-06-14,RR,St-Georges,St-Georges,25,6,race/tour-de-beauce/2008/stage-5,144.0
717,Tour de Beauce 2008  Stage 6,2008-06-15,RR,Quebec,Quebec,25,7,race/tour-de-beauce/2008/stage-6,125.0
718,National Championships Brazil - Road Race 2008,2008-06-14,RR,Start,Finish,26,0,race/nc-brazil/2008,0.0
719,National Championships Brazil - ITT 2008,2008-06-15,RR,Start,Finish,27,0,race/nc-brazil-itt/2008,0.0
720,Tour of Pennsylvania 2008  Stage 1 (ITT),2008-06-24,ITT,Philadelphia,Philadelphia,28,1,race/tour-of-pennsylvania/2008/stage-1a,3.5
721,Tour of Pennsylvania 2008  Stage 1,2008-06-24,RR,Philadelphia,Philadelphia,28,2,race/tour-of-pennsylvania/2008/stage-1b,50.0
722,Tour of Pennsylvania 2008  Stage 2,2008-06-25,RR,Downington,Carlisle,28,3,race/tour-of-pennsylvania/2008/stage-2,146.0
723,Tour of Pennsylvania 2008  Stage 3,2008-06-26,RR,Camp Hill,Bedford,28,4,race/tour-of-pennsylvania/2008/stage-3,167.69
724,Tour of Pennsylvania 2008  Stage 4,2008-06-27,RR,Bedford,Latrobe,28,5,race/tour-of-pennsylvania/2008/stage-4,95.76
725,Tour of Pennsylvania 2008  Stage 5,2008-06-28,RR,Ligonier,Pittsburgh,28,6,race/tour-of-pennsylvania/2008/stage-5,146.0
726,Tour of Pennsylvania 2008  Stage 6,2008-06-29,RR,Pittsburgh,Pittsburgh,28,7,race/tour-of-pennsylvania/2008/stage-6,80.5
727,National Championships Costa Rica - Road Race 2008,2008-06-28,RR,Start,Finish,29,0,race/nc-costa-rica/2008,0.0
728,National TT Championships Canada 2008,2008-07-04,RR,Start,Finish,30,0,race/nc-canada-itt/2008,0.0
729,Tour Cycliste International de Martinique 2008  Stage 1,2008-07-05,RR,Riviere-Salee,Schoelcher,31,1,race/tour-cycliste-international-de-martinique/2008/stage-1,122.6
730,Tour Cycliste International de Martinique 2008  Stage 2,2008-07-06,RR,Schoelcher,Fort-de-France,31,2,race/tour-cycliste-international-de-martinique/2008/stage-2,91.0
731,Tour Cycliste International de Martinique 2008  Stage 2,2008-07-06,RR,Schoelcher,Fort-de-France,31,3,race/tour-cycliste-international-de-martinique/2008/stage-2,91.0
732,Tour Cycliste International de Martinique 2008  Stage 3,2008-07-07,RR,Fort-de-France,Robert,31,4,race/tour-cycliste-international-de-martinique/2008/stage-3,136.0
733,Tour Cycliste International de Martinique 2008  Stage 4,2008-07-08,RR,Robert,Macouba,31,5,race/tour-cycliste-international-de-martinique/2008/stage-4,98.2
734,Tour Cycliste International de Martinique 2008  Stage 5,2008-07-09,RR,Macouba,Trinite,31,6,race/tour-cycliste-international-de-martinique/2008/stage-5,127.7
735,Tour Cycliste International de Martinique 2008  Stage 6,2008-07-10,RR,Trinite,Sainte-Marie,31,7,race/tour-cycliste-international-de-martinique/2008/stage-6,110.5
736,Tour Cycliste International de Martinique 2008  Stage 7,2008-07-11,RR,Sainte-Marie,Saint-Esprit,31,8,race/tour-cycliste-international-de-martinique/2008/stage-7,107.0
737,Tour Cycliste International de Martinique 2008  Stage 8 (ITT),2008-07-12,RR,Saint-Esprit,Riviere-Pilote,31,9,race/tour-cycliste-international-de-martinique/2008/stage-8,15.0
738,Tour Cycliste International de Martinique 2008  Stage 8 (ITT),2008-07-12,RR,Saint-Esprit,Riviere-Pilote,31,10,race/tour-cycliste-international-de-martinique/2008/stage-8,15.0
739,Tour Cycliste International de Martinique 2008  Stage 9,2008-07-13,RR,Riviere-Pilote,Lamentin,31,11,race/tour-cycliste-international-de-martinique/2008/stage-9,116.5
740,National Championships Canada - Road Race 2008,2008-07-06,RR,Start,Finish,32,0,race/nc-canada/2008,0.0
741,Prova Ciclistica 9 de Julho 2008,2008-07-09,RR,Start,Finish,33,0,race/prova-ciclistica-9-de-julho/2008,86.0
742,Clasico Ciudad de Caracas 2008,2008-07-20,RR,Start,Finish,34,0,race/clasico-ciudad-de-caracas/2008,0.0
743,Rochester Omnium 2008  Stage 1 (ITT),2008-08-08,ITT,Rochester,Rochester,35,1,race/rochester-omnium/2008/stage-1,6.4
744,Rochester Omnium 2008  Stage 2,2008-08-09,RR,Rochester,Rochester,35,2,race/rochester-omnium/2008/stage-2,90.0
745,Rochester Omnium 2008  Stage 3,2008-08-10,RR,Honeoye,Rochester,35,3,race/rochester-omnium/2008/stage-3,161.8
746,Vuelta Ciclista a Venezuela 2008  Stage 1,2008-08-25,RR,Maracaibo,Maracaibo,36,1,race/vuelta-ciclista-a-venezuela/2008/stage-1,80.0
747,Vuelta Ciclista a Venezuela 2008  Stage 2,2008-08-26,RR,Cabimas,Valera,36,2,race/vuelta-ciclista-a-venezuela/2008/stage-2,188.6
748,Vuelta Ciclista a Venezuela 2008  Stage 3,2008-08-27,RR,Caja Seca,Mérida,36,3,race/vuelta-ciclista-a-venezuela/2008/stage-3,183.2
749,Vuelta Ciclista a Venezuela 2008  Stage 4,2008-08-28,RR,Mucuchies,Guanare,36,4,race/vuelta-ciclista-a-venezuela/2008/stage-4,172.6
750,Vuelta Ciclista a Venezuela 2008  Stage 5,2008-08-29,RR,Ospino,San Vicente,36,5,race/vuelta-ciclista-a-venezuela/2008/stage-5,217.6
751,Vuelta Ciclista a Venezuela 2008  Stage 6,2008-08-30,RR,Valencia,Valencia,36,6,race/vuelta-ciclista-a-venezuela/2008/stage-6,80.0
752,Vuelta Ciclista a Venezuela 2008  Stage 7,2008-08-31,RR,Puerto Cabello,San Juan de los Morros,36,7,race/vuelta-ciclista-a-venezuela/2008/stage-7,139.6
753,Vuelta Ciclista a Venezuela 2008  Stage 8,2008-09-01,RR,Ortiz,Valle de la Pascua,36,8,race/vuelta-ciclista-a-venezuela/2008/stage-8,161.4
754,Vuelta Ciclista a Venezuela 2008  Stage 9 (ITT),2008-09-02,ITT,Chaguaramas,Chaguaramas,36,9,race/vuelta-ciclista-a-venezuela/2008/stage-9,30.1
755,Vuelta Ciclista a Venezuela 2008  Stage 10,2008-09-03,RR,Valle de la Pascua,Pariaguan,36,10,race/vuelta-ciclista-a-venezuela/2008/stage-10,159.1
756,Vuelta Ciclista a Venezuela 2008  Stage 11,2008-09-04,RR,Cantaura,Cantaura,36,11,race/vuelta-ciclista-a-venezuela/2008/stage-11,80.0
757,Vuelta Ciclista a Venezuela 2008  Stage 12,2008-09-05,RR,Cantaura,Barcelona,36,12,race/vuelta-ciclista-a-venezuela/2008/stage-12,147.3
758,Vuelta Ciclista a Venezuela 2008  Stage 13,2008-09-06,RR,Piritu,Higuerote,36,13,race/vuelta-ciclista-a-venezuela/2008/stage-13,231.8
759,Vuelta Ciclista a Venezuela 2008  Stage 14,2008-09-07,RR,Caracas,Caracas,36,14,race/vuelta-ciclista-a-venezuela/2008/stage-14,80.0
760,National Championships United States - ITT 2008,2008-08-30,RR,Start,Finish,37,0,race/nc-usa-itt/2008,0.0
761,National Championships United States - Road Race 2008,2008-08-31,RR,Greenville,Greenville,38,0,race/nc-united-states/2008,177.0
762,Univest Grand Prix 2008,2008-09-06,RR,Start,Finish,39,0,race/univest-gp/2008,159.9
763,Tour of Missouri 2008  Stage 1,2008-09-08,RR,St. Joseph,Kansas City,40,1,race/tour-of-missouri/2008/stage-1,150.0
764,Tour of Missouri 2008  Stage 2,2008-09-09,RR,Clinton, Springfield,40,2,race/tour-of-missouri/2008/stage-2,202.7
765,Tour of Missouri 2008  Stage 3 (ITT),2008-09-10,ITT,Start,Finish,40,3,race/tour-of-missouri/2008/stage-3,29.0
766,Tour of Missouri 2008  Stage 4,2008-09-11,RR,Lebanon, Rolla,40,4,race/tour-of-missouri/2008/stage-4,155.0
767,Tour of Missouri 2008  Stage 5,2008-09-12,RR,St. James,Jefferson City,40,5,race/tour-of-missouri/2008/stage-5,176.0
768,Tour of Missouri 2008  Stage 6,2008-09-13,RR,Hermann,St. Charles,40,6,race/tour-of-missouri/2008/stage-6,155.0
769,Tour of Missouri 2008  Stage 7,2008-09-14,RR,Start,Finish,40,7,race/tour-of-missouri/2008/stage-7,130.0
770,Vuelta Mexico 2008  Stage 1,2008-09-13,RR,Aguascalientes,San Luis 0Potosi,41,1,race/vuelta-mexico-telmex/2008/stage-1,193.7
771,Vuelta Mexico 2008  Stage 2,2008-09-14,RR,San Luis Potosi,León,41,2,race/vuelta-mexico-telmex/2008/stage-2,197.2
772,Vuelta Mexico 2008  Stage 3,2008-09-15,RR,León,Guadalajara,41,3,race/vuelta-mexico-telmex/2008/stage-3,228.6
773,Vuelta Mexico 2008  Stage 4,2008-09-16,RR,Guadalajara,Guadalajara,41,4,race/vuelta-mexico-telmex/2008/stage-4,79.2
774,Vuelta Mexico 2008  Stage 5,2008-09-17,RR,Zamora,Morelia,41,5,race/vuelta-mexico-telmex/2008/stage-5,146.3
775,Vuelta Mexico 2008  Stage 6,2008-09-18,RR,Morelia,Zitacuaro,41,6,race/vuelta-mexico-telmex/2008/stage-6,150.0
776,Vuelta Mexico 2008  Stage 7,2008-09-19,RR,Zitacuaro,Toluca,41,7,race/vuelta-mexico-telmex/2008/stage-7,91.2
777,Vuelta Mexico 2008  Stage 8,2008-09-20,RR,Toluca,Toluca,41,8,race/vuelta-mexico-telmex/2008/stage-8,52.9
778,Clásico Ciclístico Internacional Banfoandes 2008  Stage 1,2008-10-05,RR,Punto Fijo,Coro,42,1,race/cl-sico-cicl-stico-internacional-banfoandes/2008/stage-1,149.7
779,Clásico Ciclístico Internacional Banfoandes 2008  Stage 2,2008-10-06,RR,Puerto Cumarebo,Dabajuro,42,2,race/cl-sico-cicl-stico-internacional-banfoandes/2008/stage-2,163.0
